# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:02:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v1.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 262282238 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
-534.868,1,0.0496166,3,7,0,542.775,1.17279,0.920569,0.926548,1.13089,0.891213,0.988862,0.980343,1.01847,1.0284,0.933979,1.04942,1.00061,0.902767,1.06456,0.941435
-538.819,0.687115,0.0496166,3,7,0,545.165,0.854007,1.16644,0.98141,1.10292,0.877172,1.0345,1.06754,1.08072,0.895322,1.16223,0.88471,1.03254,0.919773,1.00829,0.917247
-535.055,0.979357,0.0496166,3,7,0,543.975,1.11062,0.916389,1.03381,0.941388,1.06026,0.968486,0.998424,0.968898,1.02071,0.873469,1.14488,0.908402,0.976714,1.00263,1.03226
-535.276,0.817144,0.0496166,3,7,0,540.587,1.0239,1.01107,1.01732,0.917752,1.03735,1.09311,0.917167,1.15339,0.93644,0.854801,0.977143,1.08423,1.00543,1.05068,0.987349
-535.648,0.842154,0.0496166,3,7,0,542.727,1.12752,0.983657,0.96578,1.13327,1.05029,0.925949,1.05441,0.890474,0.997425,1.09706,0.984062,0.911592,0.89176,0.977001,1.0942
-533.91,0.834128,0.0496166,3,7,0,542.237,0.947499,1.00018,0.998099,1.11223,0.957066,1.05705,0.939843,1.07806,0.963606,0.844747,0.998498,1.02095,1.00633,1.03215,0.949248
-534.754,0.702216,0.0496166,3,7,0,544.721,1.06762,0.878502,1.13506,1.01889,1.01803,0.976797,0.976665,1.06983,0.971867,1.08296,0.899842,0.921884,0.89069,0.938906,0.931232
-533.137,0.948378,0.0496166,3,7,0,537.626,1.09247,1.03121,1.02926,0.983596,0.979659,0.960545,1.02102,1.06253,0.903336,1.12082,1.01047,0.961001,0.976375,0.969593,1.00388
-535.46,0.518253,0.0496166,3,7,0,544.319,0.957828,0.954445,0.96598,1.08042,0.980836,0.959527,0.932312,0.960284,1.00945,0.9008,1.07442,1.11246,1.0065,1.04678,0.976087
-535.97,0.701024,0.0496166,3,7,0,547.771,0.983628,1.0229,1.09518,0.873831,0.981608,0.934834,1.08679,1.15636,0.927288,0.981165,0.923229,0.975301,0.955497,0.906548,1.16198
-533.181,0.699173,0.0496166,2,3,0,544.061,1.03899,1.00868,1.01555,0.933186,0.990995,0.967474,0.991664,1.02459,0.983189,0.963436,1.00527,1.03564,1.00691,0.920908,1.14327
-539.189,0.725003,0.0496166,3,7,0,543.228,0.952209,0.850554,1.03132,1.09892,0.984259,0.987704,1.04924,0.97872,0.962091,0.90794,1.02685,1.08822,0.873539,0.993397,0.725136
-536.294,0.819075,0.0496166,3,7,0,547.917,1.07649,1.10388,1.0288,1.12069,0.881219,0.957383,0.954393,1.04185,1.04108,1.03218,0.870101,0.970949,0.997426,0.842603,1.02903
-537.766,0.874752,0.0496166,3,7,0,544.289,0.913533,0.881682,0.967726,0.967457,1.13861,1.01904,1.05945,0.98718,0.849646,0.895658,1.07969,0.996745,0.915884,1.15277,0.970041
-536.646,0.861994,0.0496166,3,7,0,544.84,0.921605,0.856862,1.08811,0.975887,0.956628,1.03905,0.964127,1.18674,0.83493,1.07536,1.01484,1.01391,0.925714,0.939707,1.06966
-534.92,1,0.0496166,3,7,0,540.168,0.923323,0.882368,1.04934,1.02362,0.958331,1.11854,0.930267,1.10645,0.880335,1.0415,1.01557,1.02631,0.97988,0.945265,1.0603
-536.326,0.684661,0.0496166,3,7,0,542.393,1.00081,1.01093,1.03473,0.935216,0.981785,1.13206,0.945148,1.03689,1.05307,1.04979,0.937553,0.893902,0.976479,1.03848,1.19957
-538.454,0.691546,0.0496166,3,7,0,543.521,0.998767,0.930153,0.8537,0.965468,0.976419,1.11362,0.917756,1.0248,0.923376,0.918991,1.0312,0.895785,0.91402,0.934434,1.17211
-535.945,1,0.0496166,3,7,0,543.746,0.975822,0.969317,1.07478,1.03442,1.01677,0.830511,0.976324,0.943081,1.02412,0.96349,0.946919,0.941798,0.954494,1.04059,0.917625
-533.238,0.780672,0.0496166,3,7,0,539.88,1.06884,1.04276,0.943294,1.03615,0.96686,1.09436,0.97621,1.06926,0.85987,0.978255,1.02294,1.04471,0.948508,0.936893,1.08218
-535.283,0.47742,0.0496166,3,7,0,541.52,0.926694,0.954939,0.990752,1.07513,1.05057,0.873734,0.997688,0.955766,1.09835,0.936733,0.975396,0.920729,0.881311,1.13273,0.944844
-535.603,0.776102,0.0496166,3,7,0,545.89,1.08138,1.03459,0.99566,1.00199,0.929361,1.11692,0.99808,1.03522,0.814474,0.993642,0.980701,1.06594,1.0398,0.865264,1.04239
-538.282,0.57791,0.0496166,3,7,0,545.482,0.919643,0.964225,0.96213,1.00165,1.06859,0.837144,0.985833,1.01597,1.12604,0.934073,0.923746,0.928005,0.908315,1.09361,0.813863
-540.689,0.840136,0.0496166,3,7,0,549.635,0.920813,1.00298,1.06484,0.989611,1.04935,0.84829,1.00947,1.06587,1.1218,1.11153,0.938687,0.969447,0.828057,0.780618,0.974235
-538.573,0.995489,0.0496166,3,7,0,545.864,1.10295,0.85773,1.04325,1.13863,1.05083,0.959529,1.06788,1.01584,0.842025,0.894043,1.0016,1.04767,0.999677,1.14144,0.912617
-539.344,0.965573,0.0496166,3,7,0,548.93,1.219,0.849844,0.977094,1.08386,1.02246,1.00544,1.01432,0.931839,0.935906,0.902285,0.977126,1.04473,1.03707,1.21564,0.991293
-539.71,0.935796,0.0496166,3,7,0,544.492,0.906048,1.11202,0.945022,0.991987,0.967865,0.93651,0.981995,1.05648,1.12721,0.995341,1.05485,0.916772,0.797184,0.821211,1.03389
-537.164,0.972991,0.0496166,3,7,0,544.038,1.05278,1.01826,1.03045,1.00647,1.03718,1.01534,1.03718,0.991584,0.759595,1.00246,1.05813,0.948581,1.0606,1.00417,0.95129
-535.163,0.719524,0.0496166,3,7,0,544.153,0.973844,0.981592,1.01724,1.12296,1.00781,0.982576,0.969816,1.06084,1.159,0.927615,0.90278,1.00879,0.863185,0.974937,1.05135
-534.457,0.972348,0.0496166,3,7,0,541.836,1.08754,1.03168,1.03849,0.999639,1.03879,1.00567,1.0606,1.04924,0.833158,1.02649,1.07009,0.94785,1.03021,0.97274,0.936834
-534.154,0.668324,0.0496166,3,7,0,546.012,0.931432,0.948051,0.961156,1.06384,0.967937,1.00356,0.997536,1.06463,1.10238,0.910357,0.900621,1.0307,0.876919,0.987545,1.05123
-534.472,0.846754,0.0496166,3,7,0,540.063,1.03018,1.19381,0.970131,0.998275,1.00485,0.957962,1.051,0.936141,0.956967,0.949241,1.06714,0.981195,0.906409,0.952609,1.03648
-536.707,0.770486,0.0496166,3,7,0,546.436,1.00588,0.864353,1.04799,1.17681,1.03203,1.01741,0.886166,1.07732,1.03192,0.934856,0.961081,1.1141,0.966166,1.06624,0.88868
-535.775,0.795341,0.0496166,3,7,0,543.158,1.00113,1.10326,1.03377,1.03557,0.92625,0.916293,0.955141,1.11161,0.994638,1.00698,0.905125,1.08904,0.804481,1.0922,0.96321
-536.436,0.859724,0.0496166,3,7,0,543.299,1.0965,0.951994,0.855035,1.09852,1.0818,0.89196,1.10992,0.91629,0.924292,1.04728,0.916275,0.920626,0.927596,1.03155,1.00004
-534.626,0.984599,0.0496166,3,7,0,541.138,0.893718,1.05737,1.11299,1.0016,0.924282,0.986813,1.10928,0.979108,0.964158,0.922915,1.10967,1.01746,0.905273,0.961258,1.0231
-536.303,0.71402,0.0496166,3,7,0,542.892,0.927012,1.04574,1.05064,1.1248,0.934506,1.01127,1.10773,0.962449,0.961766,0.915001,1.1341,0.890585,0.851441,0.971118,1.01538
-538.802,0.827167,0.0496166,3,7,0,544.86,1.14829,0.917208,1.02319,1.08485,1.08405,0.993237,0.833617,1.13824,0.945639,0.983112,0.865135,1.11655,1.11378,0.960025,0.980489
-540.58,0.644936,0.0496166,3,7,0,553.751,0.98778,0.779805,1.01082,1.01804,0.948113,0.857907,1.12961,1.00516,1.02852,0.906873,0.85553,1.07618,1.01626,0.897004,0.98128
-540.691,0.771807,0.0496166,3,7,0,560.672,1.08139,1.26273,0.965929,0.98096,0.953027,1.01414,0.858335,1.06045,0.909759,1.05432,1.17567,0.895922,0.885372,1.05925,1.019
-538.038,0.722983,0.0496166,3,7,0,549.041,0.966068,0.778188,1.03274,1.08826,0.937548,0.892243,1.08132,0.952343,0.992743,0.950285,0.92418,1.07751,1.02664,1.01275,0.993227
-539.942,0.995763,0.0496166,3,7,0,542.806,1.07414,1.28019,0.845476,0.917504,1.01965,0.982272,0.898972,1.0617,0.907624,1.06087,1.0653,0.91555,0.899278,0.977814,1.06314
-537.683,0.714592,0.0496166,3,7,0,553.283,0.924231,0.807769,1.04579,1.18116,1.03242,0.954558,0.925053,0.989023,0.996336,0.989404,0.887351,1.06484,1.0579,0.970424,0.88152
-536.539,0.957051,0.0496166,3,7,0,542.716,0.991097,0.803169,1.05913,1.10707,1.0279,1.07612,0.898343,1.09274,1.05958,0.932834,1.03388,0.905875,0.973661,1.03298,0.935649
-533.601,0.854145,0.0496166,3,7,0,540.898,0.963183,1.00881,1.01763,0.999408,1.0494,0.946976,0.992865,1.04663,0.989253,1.08088,1.04282,1.01395,0.909222,1.01774,0.904246
-538.348,0.904725,0.0496166,3,7,0,540.994,1.18672,0.932881,0.980788,1.12671,0.955768,0.962242,1.09624,0.969045,1.11518,0.832191,0.893507,0.918373,1.02271,1.01127,1.02272
-534.641,0.787882,0.0496166,3,7,0,545.521,0.984954,1.04501,0.987095,1.0457,1.08123,1.01053,0.97245,0.932266,0.976836,1.04309,1.08074,0.941028,0.87335,0.92962,1.16272
-533.554,0.923322,0.0496166,3,7,0,538.883,0.9958,0.982056,0.981354,1.13236,0.907113,0.941557,0.973036,1.09175,0.982752,1.0133,0.889649,0.900371,0.929052,1.0406,1.00381
-535.454,0.828339,0.0496166,3,7,0,539.211,1.04388,0.870028,0.999188,1.01992,1.06371,0.962819,0.920947,0.883248,1.0428,0.989183,1.03419,0.91175,0.934429,1.03201,1.03968
-538.092,0.70381,0.0496166,3,7,0,544.198,1.23495,0.89804,0.994749,0.905785,1.09231,0.942483,1.14889,1.08059,0.925404,0.903077,1.06375,1.00171,0.842227,0.962541,0.963384
-538.383,0.938418,0.0496166,3,7,0,545.744,1.1677,0.897646,1.0104,0.95694,0.988626,0.935708,1.05104,1.26244,0.925523,0.84353,0.8683,1.05356,1.01165,0.96164,0.958137
-535.339,0.969394,0.0496166,3,7,0,543.595,1.03395,0.804012,0.992517,1.10791,1.12681,0.886043,0.969573,1.04119,1.01091,0.982414,1.00407,0.970195,1.00689,0.960172,1.08868
-536.764,0.829155,0.0496166,3,7,0,541.737,0.906387,1.09207,0.928125,1.03533,0.982352,0.941294,0.971122,1.03031,0.886805,1.09681,0.982529,0.936825,0.891568,0.886567,0.816296
-537.059,0.977148,0.0496166,3,7,0,541.339,0.914898,1.06565,0.981188,1.10517,1.05923,1.00137,0.867096,1.15377,1.0143,1.05671,0.985861,0.948911,1.0169,0.857605,0.895537
-536.676,0.895504,0.0496166,3,7,0,543.015,0.973259,1.19036,0.968307,1.20994,0.956074,0.910388,0.961795,1.01872,0.97713,1.02529,0.989984,0.880741,0.925737,0.967435,0.92814
-541.028,0.852413,0.0496166,3,7,0,549.151,0.958586,0.927178,0.816243,1.23748,0.920467,1.05636,1.04715,0.967049,1.17269,0.881523,0.892093,1.12945,0.999872,0.968537,1.07576
-540.523,0.86597,0.0496166,3,7,0,544.604,1.01994,0.986752,1.12702,0.821167,1.04192,0.92269,1.01593,1.17726,0.804427,1.07772,1.06728,0.836877,0.881797,0.988571,0.920091
-536.92,0.876895,0.0496166,3,7,0,546.846,1.08893,1.00244,1.0986,0.935848,1.01819,1.01325,0.982346,1.15151,1.06205,0.953955,1.06696,0.988585,0.836193,0.920931,0.918766
-535.693,0.993783,0.0496166,3,7,0,541.403,1.02066,0.891534,0.902417,1.14892,0.980261,1.01104,0.953953,1.06966,0.852219,0.916144,1.08839,1.03956,1.0075,1.00443,1.11026
-537.73,0.782533,0.0496166,3,7,0,544.941,0.983562,1.03838,1.07713,1.03876,1.02729,0.949175,0.965314,0.911006,1.09648,1.05282,0.867706,0.909904,0.864674,0.87352,0.932146
-538.166,0.500182,0.0496166,3,7,0,550.927,1.06021,0.830433,0.979947,1.06062,0.938882,1.15678,0.968866,1.16951,0.848519,0.898071,1.09706,0.959846,0.948138,1.10079,1.04175
-538.753,0.624603,0.0496166,3,7,0,548.346,1.05364,1.07984,0.880468,0.995786,0.982563,0.869886,1.09779,0.981733,1.15676,0.877466,0.832522,1.09921,0.935717,0.988332,1.02439
-538.77,0.673542,0.0496166,3,7,0,548.96,0.98741,0.849499,0.991142,1.07888,0.916578,1.08786,0.910793,1.08943,0.816163,1.0119,1.01824,0.82383,0.999646,0.941283,0.997894
-538.84,0.896683,0.0496166,3,7,0,549.998,1.12055,1.10444,0.917586,0.972821,1.06767,0.862254,1.19711,1.04982,1.0558,0.901831,1.00851,1.09728,0.839016,0.935635,0.935266
-535.345,0.992331,0.0496166,3,7,0,544.786,1.01335,0.995688,0.971186,1.19733,0.872104,1.04285,1.02018,1.00962,0.903931,0.980438,0.956373,1.10671,0.906205,1.02474,1.14925
-543.531,0.436976,0.0496166,3,7,0,550.477,1.07297,1.10614,1.00611,0.905697,0.831279,1.0828,1.14932,1.06971,0.905033,0.786012,0.940539,1.1847,1.16072,0.921259,0.878587
-541.744,0.831832,0.0496166,3,7,0,555.491,0.96854,0.984236,0.95321,1.1646,1.23995,0.840177,0.990606,0.873754,0.990517,1.08824,1.01692,0.869287,0.792759,0.983812,1.04851
-537.764,0.988586,0.0496166,3,7,0,550.242,0.955267,1.07361,0.864252,1.13724,0.959045,0.964373,0.937175,1.03563,0.905998,1.00434,1.1903,1.04544,0.927189,0.891869,1.12399
-537.957,0.74603,0.0496166,3,7,0,545.99,1.00376,1.13409,0.935042,1.12903,0.921438,0.91681,1.23424,0.917225,0.917877,0.937038,1.03866,0.979764,0.837108,0.958642,0.945499
-538.684,0.928064,0.0496166,3,7,0,546.62,1.04047,0.89854,1.10207,1.01264,1.13436,1.03648,0.780136,1.10828,0.967295,0.987534,0.918749,0.989568,1.07017,1.03815,1.07768
-533.137,0.99096,0.0496166,3,7,0,540.834,1.07571,0.947758,0.915592,1.05691,0.927406,1.02073,0.956099,1.06914,1.01136,1.01052,0.891926,1.03244,0.958005,0.946729,0.97098
-537.085,0.763623,0.0496166,3,7,0,540.307,0.925474,0.933786,0.907964,1.11152,1.1394,0.939916,1.03433,1.07904,0.982659,0.867942,1.04551,0.947118,1.09171,0.888973,1.12019
-538.164,0.726739,0.0496166,3,7,0,546.36,1.21714,1.0662,1.08386,0.97897,0.929058,0.989943,0.98911,0.914534,0.977493,1.07182,0.968394,1.06567,0.871948,1.04403,0.86949
-536.459,0.971615,0.0496166,3,7,0,544.678,0.841134,0.923833,0.913691,1.07792,1.03396,0.927218,0.969756,1.13209,0.926479,0.921193,1.02979,0.923535,1.04235,0.936142,1.13503
-538.203,0.9492,0.0496166,3,7,0,544.439,1.10772,1.12541,1.00757,0.93518,1.10163,0.971171,1.00038,0.926072,0.966228,1.03836,1.16085,0.878311,0.901987,0.857594,0.919319
-534.333,0.972547,0.0496166,3,7,0,541.658,1.06952,0.9525,1.00562,0.899172,0.982795,0.962324,1.12739,1.03852,0.982895,0.886704,0.991955,0.954273,0.958208,1.07447,1.0452
-536.971,0.908474,0.0496166,3,7,0,539.57,0.928751,0.909607,0.895854,1.13986,0.993805,1.03166,0.917698,1.13886,1.01689,1.09836,0.909176,0.950374,0.871561,0.886456,0.968051
-536.092,0.976431,0.0496166,3,7,0,543.264,1.05299,1.00351,1.06609,0.912066,1.00599,0.993379,1.1735,1.02675,0.951072,0.897034,1.07616,1.01481,1.05378,1.08743,1.06141
-535.572,0.993796,0.0496166,3,7,0,539.3,1.02175,0.94755,0.995107,0.866034,0.964477,0.990918,1.09439,1.05838,0.87534,0.897507,1.02485,1.0933,0.970396,1.0159,0.964135
-541.285,0.790886,0.0496166,3,7,0,547.334,1.00209,1.05479,1.02063,1.1282,0.790652,0.934679,1.19361,1.22237,0.873598,0.869086,1.06427,1.1521,0.944238,0.900645,0.921148
-540.991,0.916126,0.0496166,3,7,0,551.177,1.02194,1.11349,1.09756,1.05683,0.83541,0.865407,1.23989,0.976688,0.986401,0.838216,1.05184,0.915628,0.948304,1.16654,0.991964
-536.538,0.983051,0.0496166,3,7,0,546.135,1.03371,1.03357,0.911292,1.04308,1.01276,0.964492,0.972437,1.17503,0.908252,1.02615,0.988948,1.097,0.803627,1.01901,1.19198
-534.908,1,0.0496166,3,7,0,540.179,1.1097,0.880029,0.923968,1.00632,1.0779,1.03002,0.995423,1.03717,0.882631,0.962037,1.02588,1.01251,0.912066,0.94703,1.19247
-537.687,0.590566,0.0496166,3,7,0,547.602,1.14631,0.909016,0.950066,1.0544,1.11744,0.962304,1.01349,0.878935,0.914398,1.00288,1.12308,1.11787,0.912122,0.956246,1.10306
-544.108,0.681816,0.0496166,3,7,0,551.44,1.05204,1.06899,1.00699,0.883175,1.02589,1.06872,0.855726,1.29031,1.07572,0.822559,0.857598,0.855228,0.977989,1.00438,0.959963
-540.892,0.925932,0.0496166,3,7,0,552.64,0.961592,0.967338,0.888858,1.07697,1.01967,0.967526,1.14064,0.863207,0.931099,1.03482,0.941243,0.909033,0.806643,0.81536,1.00542
-532.816,1,0.0496166,3,7,0,543.004,1.01772,0.963275,1.01941,1.0194,1.07604,0.948102,1.09037,1.03235,0.955303,0.958086,1.03587,1.04586,0.863213,0.966342,1.04957
-534.336,0.849288,0.0496166,3,7,0,541.384,1.02843,0.950204,1.0096,1.03925,0.963995,1.05251,0.974378,1.08579,1.02836,1.05054,0.826387,0.995031,1.0517,1.01182,1.00395
-543.737,0.593816,0.0496166,3,7,0,548.402,0.960488,0.893302,0.88604,0.95916,1.13044,1.16151,0.895092,0.987416,0.923606,0.832969,1.1998,1.17752,0.765165,1.03138,1.03677
-540.034,0.808781,0.0496166,3,7,0,552.595,0.920857,1.01925,1.09519,1.15509,0.873191,0.993392,1.10014,1.08897,0.943903,1.06861,0.815753,0.85663,1.10459,0.922202,0.971305
-542.404,0.790993,0.0496166,3,7,0,550.983,1.06915,1.14966,0.968838,1.00208,1.06597,0.954732,0.974912,1.13286,1.00208,0.911173,1.03536,1.31772,0.808281,0.861785,1.09227
-543.352,0.961699,0.0496166,3,7,0,548.231,0.959769,0.866161,1.04476,1.12078,0.981197,1.05336,1.09273,0.99481,0.952989,1.11325,1.00173,0.780187,1.17132,1.15498,0.897438
-538.179,0.948272,0.0496166,3,7,0,550.54,1.03636,1.12099,0.923539,1.0768,0.950107,0.921823,1.03016,1.11242,0.981335,0.900315,1.02402,1.24179,0.850433,0.871735,1.0998
-539.016,0.938295,0.0496166,3,7,0,544.38,0.967496,0.881879,1.10787,0.898428,0.943184,1.1294,1.06527,0.914892,0.936825,0.968289,1.00332,0.918759,1.10219,0.977895,0.859462
-535.23,0.953731,0.0496166,3,7,0,543.48,1.03727,0.971228,0.988155,1.10258,0.949456,1.00743,1.06714,1.08382,0.99213,0.922092,0.999694,0.998247,1.08116,0.834978,0.880328
-536.301,0.885703,0.0496166,3,7,0,540.798,1.03174,1.09876,1.00158,0.9563,0.945455,1.00241,0.935181,1.12519,0.83145,0.962899,1.06493,1.02718,0.825238,1.07538,1.05145
-534.384,0.97468,0.0496166,3,7,0,540.717,1.00889,0.897239,1.03122,1.0959,1.01141,0.958679,0.985652,0.947582,0.967459,0.971525,0.945998,0.899981,1.04661,0.918401,0.938123
-537.597,0.690323,0.0496166,3,7,0,542.546,0.945421,1.08556,1.1106,0.924507,1.03602,0.936344,0.897299,1.12622,1.06011,0.966958,0.930488,1.01448,1.1153,1.07465,0.931196
-537.512,0.953042,0.0496166,3,7,0,543.587,1.16992,0.887661,0.927354,1.10035,0.911939,1.0441,1.10098,0.948053,0.889225,1.06936,1.11837,0.961257,0.889406,0.916784,1.14473
-542.031,0.579325,0.0496166,3,7,0,547.576,0.846571,0.981633,1.06145,0.911536,1.15001,0.92342,0.909889,1.17676,1.08075,0.971116,0.928466,1.13566,1.0598,1.04785,0.867108
-542.13,0.745856,0.0496166,3,7,0,550.992,1.17701,1.05567,0.952609,1.16159,0.940267,1.14744,1.13825,0.942609,0.867358,1.01946,1.03196,0.950692,0.809788,0.905462,1.12136
-541.228,0.950188,0.0496166,3,7,0,549.263,0.886677,0.997694,0.964939,0.929797,1.03768,0.866308,0.898317,1.02581,1.18967,0.97529,1.02075,1.05198,0.973747,1.00313,1.10496
-534.177,0.952053,0.0496166,3,7,0,544.831,0.981531,0.979988,0.960554,1.09823,0.951247,1.01128,1.0532,1.06813,0.900812,0.896308,0.971172,0.932246,1.11762,0.953917,0.960886
-536.402,0.742906,0.0496166,3,7,0,542.648,0.974334,0.961769,0.997151,1.17471,0.992045,0.946807,1.08366,1.10187,0.838981,1.02988,0.994204,0.93108,1.13641,0.917526,0.947785
