# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:23:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v41.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 263510198 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v41.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
-919.208,0.998298,0.192336,4,31,0,921.883,1.06643,1.01108,0.911032,1.35343,1.24468,1.34739,1.95831,1.76606,1.12542,1.42365,0.67275,1.06851,0.660936,0.977999,0.838196
-916.843,0.968451,0.192336,4,15,0,926.314,0.960645,0.719305,0.85442,0.970364,1.50031,1.68771,2.12169,1.37378,1.2655,1.21574,0.945294,0.86611,0.700529,0.862727,0.879414
-917.826,0.96762,0.192336,5,31,0,921.581,0.850053,1.12983,0.878808,1.23749,1.00668,1.92133,1.61147,1.98183,1.15346,1.18848,0.785605,0.791863,1.13669,1.02999,1.15216
-919.072,0.794204,0.192336,4,15,0,930.288,0.815735,0.650021,0.991714,1.61737,1.39958,1.25028,1.7607,1.73675,1.48981,1.19559,0.946631,0.710869,0.852269,0.931916,0.720038
-918.498,0.691043,0.192336,4,15,0,928.167,0.863694,0.779693,1.02844,1.25996,1.39196,1.44029,1.43023,1.97569,1.56845,1.41515,0.571164,0.821305,1.01325,1.04364,0.846771
-918.42,0.874802,0.192336,5,31,0,924.583,0.985322,1.56765,0.68233,0.973405,1.00264,1.97798,2.43189,1.60969,1.1036,0.946173,0.993048,1.11461,0.774912,0.858217,0.954881
-917.18,0.897431,0.192336,4,31,0,923.684,1.31847,0.629848,1.06391,1.33933,1.16339,1.27918,2.10292,1.88176,1.28549,1.14007,0.74302,0.833338,0.986596,0.902264,0.963247
-918.972,0.757214,0.192336,4,15,0,925.991,1.16658,0.828654,0.87187,0.961716,1.10553,2.15081,1.56116,2.05122,0.972498,1.11543,0.961577,0.996727,0.683559,1.09771,0.720526
-918.709,0.543171,0.192336,4,15,0,926.189,1.1618,0.748913,0.880082,1.03696,1.20011,1.75981,1.78475,1.54803,1.17884,1.13163,1.1509,0.887243,0.630729,0.890317,0.726865
-922.307,0.553555,0.192336,4,15,0,929.3,1.14605,0.983529,0.713225,1.33783,1.11654,2.38227,1.60135,1.79295,1.10096,1.06979,0.97803,0.657047,1.13561,0.978737,1.58216
-920.638,0.998211,0.192336,5,31,0,927.483,1.42172,0.560527,1.15849,1.06842,1.07353,1.97074,1.66217,2.00495,1.14773,1.00302,1.19814,0.90997,0.666114,0.845565,0.670575
-926.017,0.839085,0.192336,4,15,0,932.878,1.22755,0.564751,1.14542,1.08351,1.08885,2.36922,1.09506,2.44565,1.41612,1.04953,0.971936,0.510847,1.08549,1.75896,0.706472
-928.525,0.979221,0.192336,4,31,0,932.937,1.43558,0.558219,1.28846,1.26654,0.998127,2.39555,1.03271,1.97724,1.40631,1.19144,0.963247,0.506182,1.07325,1.70575,0.815429
-923.717,0.95492,0.192336,5,31,0,936.297,1.26169,0.581857,0.614042,1.36412,1.87472,1.72256,1.20025,1.42758,1.23042,1.5527,1.15855,0.70676,0.691523,0.685158,1.04773
-925.739,0.999266,0.192336,5,31,0,932.955,1.17173,0.619887,0.583098,1.36146,2.23386,1.69871,1.24271,1.34797,1.46874,1.95784,0.896243,0.652228,0.581023,0.676761,1.17755
-915.255,0.984475,0.192336,5,31,0,934.467,0.952888,0.958606,0.778289,1.02589,1.21412,1.90296,2.11778,1.4858,1.02143,1.24305,1.05689,0.774241,0.916932,0.792774,0.937634
-915.411,0.9894,0.192336,4,31,0,919.558,0.854934,0.929524,0.953145,1.25423,1.23048,1.41971,1.55346,2.18789,1.38035,1.13416,0.824112,0.653843,0.947943,1.23156,1.02815
-916.839,0.903943,0.192336,5,31,0,920.365,1.5151,1.05954,0.839584,0.922634,1.15143,1.77083,2.36004,1.6838,1.07109,1.06734,0.919261,0.968958,1.00143,0.823065,1.01035
-917.697,0.967656,0.192336,4,31,0,921.525,1.338,1.06953,0.593011,1.23436,1.2072,1.46742,2.49449,1.54977,1.19955,1.10123,0.729239,1.00559,0.983031,0.850724,1.06471
-920.121,0.878659,0.192336,4,15,0,924.079,1.32795,1.02276,0.650327,1.14194,1.22804,1.84472,2.61547,1.17601,1.17005,1.24529,0.957088,1.27597,0.57394,0.73461,0.785968
-919.498,0.810468,0.192336,4,31,0,927.927,0.972729,0.612119,1.10895,1.26103,1.22009,1.51379,1.28243,2.21696,1.3132,1.21213,0.838136,0.580429,1.09489,1.26629,1.47332
-919.565,0.857815,0.192336,5,31,0,927.424,0.81506,0.857357,0.740091,1.25243,1.26579,1.47272,2.43862,1.13176,1.54797,1.18175,0.828398,0.914026,0.819315,0.811051,0.63663
-919.63,0.957032,0.192336,5,31,0,925.328,0.982786,0.8411,1.04305,1.15451,1.15546,1.90017,1.50652,2.01161,1.06414,1.37239,0.749452,0.677894,1.10592,1.13942,1.62807
-926.187,0.949138,0.192336,4,15,0,932.888,1.6106,0.452491,0.932132,1.21601,1.46175,1.92544,1.67168,1.66295,0.921597,1.33476,1.16983,0.875877,0.612513,0.573637,0.964574
-921.288,0.974056,0.192336,4,15,0,932.379,0.876698,0.983929,0.73546,1.04801,1.68624,1.88638,1.44863,1.48943,1.51128,1.12591,0.823605,0.675431,1.01816,1.04634,0.892584
-924.348,0.761894,0.192336,4,15,0,933.311,1.03595,0.508369,1.25768,1.24741,0.913398,1.62027,1.8311,2.59875,0.93214,1.19515,0.950633,0.624422,0.944115,0.926566,1.06403
-920.497,0.996037,0.192336,5,31,0,927.794,0.816066,1.50926,0.593384,1.12342,1.42837,1.29646,2.34779,1.39126,1.38471,1.2304,0.721252,1.13904,0.85322,0.994821,0.940733
-920.354,0.868423,0.192336,5,31,0,927.969,1.39437,0.548692,0.961278,1.17131,1.10569,2.00015,1.61237,1.66499,1.516,1.12809,1.09612,0.546927,0.839605,1.01443,1.05074
-919.665,0.993311,0.192336,4,31,0,928.824,1.24065,0.748043,1.17917,0.996478,1.19178,1.29086,1.87119,2.38519,1.21494,0.905087,0.950282,0.895745,0.855003,1.32807,0.851471
-920.039,0.999807,0.192336,4,31,0,924.551,0.693685,1.10601,1.04935,1.20499,0.818072,1.83955,1.96404,2.32042,1.08948,0.904238,0.859802,0.878245,1.32829,0.63615,0.8784
-918.245,0.968721,0.192336,5,31,0,925.129,1.08798,0.793507,1.02058,1.13193,1.11191,1.69064,1.84221,1.82418,1.30231,0.787216,1.38289,0.651026,0.824682,1.11021,1.13746
-919.811,0.605973,0.192336,3,7,0,926.674,1.02733,0.72844,1.02053,1.19176,1.21626,1.84102,1.73559,1.87333,1.25417,0.761566,1.35978,0.695194,0.941735,0.915898,1.31397
-922.673,0.883057,0.192336,5,31,0,930.698,1.05818,0.679922,1.06072,0.957779,1.43813,1.10308,2.52318,1.63411,1.35756,1.15593,0.740805,1.16754,0.599858,0.995514,1.29808
-926.079,0.955503,0.192336,4,15,0,932.963,1.21481,0.810119,1.20673,0.741331,1.4479,1.19382,2.73593,1.70362,1.12091,1.2484,0.627644,1.08056,0.887983,1.66018,1.06434
-925.76,0.899329,0.192336,4,15,0,936.299,0.739628,0.858356,0.702072,1.8159,1.41259,1.45362,1.3123,2.20408,1.16581,1.36864,0.829852,0.68902,1.03094,0.484882,0.76374
-919.296,0.620783,0.192336,4,15,0,933.856,1.18124,1.07894,0.836435,1.0254,1.23525,1.60676,2.23569,1.56745,1.04515,1.24323,0.860417,0.746968,1.42941,0.813881,0.801494
-923.314,0.921854,0.192336,4,31,0,929.146,1.48346,1.04549,0.608029,0.881407,1.50046,2.0284,1.76381,1.87545,1.21132,1.01967,0.8577,0.773811,0.826902,1.06053,1.0893
-921.533,0.997453,0.192336,4,31,0,929.491,0.998692,0.905583,0.75997,1.15361,1.40726,2.11119,1.64565,1.49972,0.948317,1.53955,1.13396,0.619192,0.991876,0.878625,1.94917
-919.886,0.974287,0.192336,5,31,0,927.236,0.929385,0.925963,0.841411,1.08316,1.3278,2.03178,1.51638,1.52303,1.15335,1.37577,1.23016,0.511563,0.922632,0.907192,1.73296
-920.989,0.815335,0.192336,5,31,0,929.175,0.83973,0.784979,1.01076,1.10948,1.05115,1.80158,1.62277,3.00753,0.897808,1.02427,0.893373,1.01336,0.898861,0.779203,0.918055
-922.513,0.828261,0.192336,4,15,0,929.914,1.29583,0.79691,0.98704,0.746619,1.16613,1.87543,2.1303,1.64084,1.19814,0.961314,0.934535,0.831972,0.791658,0.763643,0.784466
-926.176,0.988084,0.192336,4,15,0,930.589,1.6083,0.819709,0.500417,1.25644,1.0543,2.3912,1.70724,1.68057,0.935334,1.21647,1.12158,0.63347,0.7651,0.794687,1.21583
-920.462,0.983591,0.192336,5,31,0,931.591,0.760189,1.03505,0.905265,0.937372,1.46542,1.3501,2.04311,1.49971,1.40156,1.03076,0.805227,1.13199,0.846665,1.07187,0.835263
-922.505,0.989784,0.192336,4,15,0,928.64,0.829925,0.833845,1.14159,1.38644,1.16258,0.986547,2.15227,2.26917,0.992152,1.25618,0.663252,0.818178,1.21225,1.11012,0.84697
-925.334,0.831839,0.192336,5,31,0,933.468,1.34984,0.647912,0.581389,1.22666,1.17387,2.81385,1.84008,1.23806,1.14017,1.24588,1.55051,0.730754,0.644753,0.756451,1.34595
-921.302,0.960087,0.192336,5,31,0,932.749,1.30141,0.884269,0.717329,0.852031,1.68154,1.94107,2.10849,1.50797,1.10638,1.26339,0.918972,0.884542,0.650531,0.953651,0.636006
-922.345,0.928097,0.192336,5,31,0,930.602,0.767679,1.06061,0.915601,1.48133,1.06744,1.04341,1.95708,2.19009,1.29955,1.26134,0.794512,0.725228,1.16286,1.09566,1.53968
-918.371,0.951446,0.192336,4,15,0,929.899,0.850138,0.996144,0.724436,1.4647,1.33099,1.17453,2.2886,1.80457,1.25559,1.1538,0.606265,0.900335,1.18977,0.795055,0.802966
-918.563,0.868807,0.192336,5,31,0,924.112,0.983964,0.793655,1.1279,1.3471,1.2124,1.42406,1.69036,1.90233,1.51622,1.18432,0.759849,0.865819,0.801378,1.3037,1.45491
-918.331,0.827648,0.192336,4,15,0,923.352,1.02488,0.823725,1.09007,1.3808,1.24292,1.34331,1.7215,1.8016,1.5266,1.21086,0.747236,0.889683,0.828984,1.14337,1.41875
-921.318,0.96501,0.192336,4,15,0,929.129,0.584682,0.884408,0.823548,1.21329,1.27657,1.59357,1.98416,1.80434,1.02683,1.43511,0.770404,0.939556,0.893882,0.658075,0.549175
-921.262,0.966088,0.192336,4,31,0,924.699,0.618829,0.850545,0.804225,1.08266,1.34965,1.59897,1.85672,1.78265,0.981882,1.47564,0.795109,0.892499,0.933216,0.657327,0.564478
-920.152,1,0.192336,5,31,0,924.141,1.09168,0.709066,0.965844,1.16819,1.52707,1.22395,1.6065,2.22022,1.35892,1.18166,0.732719,0.55652,1.01081,1.16038,1.60693
-919.839,0.999368,0.192336,5,31,0,925.493,0.66584,0.882144,1.12215,1.37065,0.87999,1.44963,2.00076,2.25117,1.32176,0.925287,0.730516,1.08456,0.936682,0.952196,0.545921
-918.639,0.975828,0.192336,4,15,0,926.414,1.39312,0.923309,0.938783,1.13063,1.13451,1.44415,1.98076,1.69206,1.69767,1.0053,0.807134,0.782448,0.916162,1.04596,0.826179
-917.612,0.96602,0.192336,4,15,0,923.363,1.43045,0.914725,0.84934,1.36462,1.06371,1.41747,2.04903,1.83161,1.4134,0.984398,0.823087,0.719462,0.938056,0.914464,0.973021
-918.902,0.917491,0.192336,4,15,0,923.109,0.738434,0.917414,0.789976,1.32447,0.925864,1.88197,1.79477,1.64379,1.39926,1.02841,0.932729,0.987991,0.743301,1.04464,0.843301
-918.272,0.945127,0.192336,4,31,0,928.237,0.745746,1.03482,0.812408,1.40713,0.92979,1.71437,1.93006,1.73257,1.38719,1.09407,0.747638,0.963486,0.660691,0.952781,0.794899
-918.841,0.926985,0.192336,4,15,0,926.636,0.738684,1.05792,0.869508,1.41403,0.924975,1.7396,1.78781,1.69969,1.38655,1.12894,0.785571,1.03176,0.659251,0.916981,0.731094
-915.871,0.902371,0.192336,4,15,0,922.105,0.997516,0.979963,0.733482,1.37037,1.25012,1.34467,2.34038,1.64702,1.37498,1.02306,0.8406,0.833173,0.846871,1.12123,0.744587
-919.438,0.903888,0.192336,4,15,0,923.026,0.795718,1.05556,0.871234,1.29492,1.08939,1.69958,1.6888,1.74175,1.35413,1.02738,0.957514,0.720974,1.41116,0.694981,1.49347
-921.759,0.911698,0.192336,5,31,0,926.079,1.16341,0.719452,1.04523,0.89568,1.36031,1.50808,1.74721,2.42731,1.11218,1.20006,0.737544,0.859218,0.627924,1.07153,0.659833
-922.558,0.98239,0.192336,5,31,0,928.137,0.984907,1.06965,0.807362,1.18039,1.26852,1.60728,2.05373,1.42536,1.09349,1.4635,1.20421,0.620543,1.11102,0.629728,1.64263
-923.314,0.811832,0.192336,5,31,0,932.546,1.29797,0.6706,0.834439,1.43266,1.03725,1.62812,1.88372,1.69008,1.36045,1.12591,0.757464,0.969445,0.469999,1.17344,0.599527
-921.05,0.955361,0.192336,5,31,0,933.16,0.899553,1.01067,1.07618,0.912988,0.842594,1.60883,2.33592,2.34352,1.12655,0.794059,0.841533,0.897961,1.22084,0.901379,1.5689
-918.649,0.935486,0.192336,5,31,0,926.684,1.25502,0.753492,0.647815,1.53256,1.30467,1.61829,1.69217,1.50862,1.34579,1.10555,1.07249,0.796263,0.804947,1.23565,0.652312
-922.562,0.960616,0.192336,4,15,0,928.678,0.788616,1.01284,0.925549,1.08308,1.0695,1.91571,2.08907,1.60987,1.00277,1.80455,0.757439,0.741975,0.713744,1.02964,0.764727
-924.619,0.807706,0.192336,4,15,0,931.711,0.793276,0.752084,1.07386,1.0695,1.69227,1.17563,1.37966,2.23491,1.23257,1.02453,1.10489,0.734062,0.881495,1.13844,0.80957
-920.837,1,0.192336,4,15,0,928.338,0.948703,0.634475,1.33808,0.874496,1.38094,1.64679,1.68131,2.31804,1.12582,1.36401,0.73724,0.78191,0.842554,1.05697,0.69887
-917.241,0.999367,0.192336,4,15,0,924.803,1.25054,0.999573,0.845785,1.09132,1.17833,1.52818,2.01288,2.19498,1.00758,1.03768,0.872809,0.92038,1.1229,1.11736,0.795318
-915.952,0.781262,0.192336,4,15,0,924.609,1.02745,0.880541,0.78966,1.14572,1.11018,1.78034,1.90267,1.68018,1.14438,1.14993,0.779486,0.893246,0.992844,0.788739,0.880081
-916.824,0.971317,0.192336,4,31,0,923.866,1.05344,1.01467,0.856197,0.888714,1.25629,1.86983,2.04562,1.80505,0.877695,1.31534,0.930379,0.827444,1.22873,0.654708,0.982762
-922.158,0.945903,0.192336,4,15,0,924.801,1.41908,1.05438,1.0334,0.637171,1.27596,1.8057,2.0613,2.31822,0.787059,1.42704,0.71168,0.947303,1.0998,0.686616,0.982062
-919.711,0.963245,0.192336,5,31,0,931.788,0.621631,0.902317,0.934799,1.78536,1.0803,1.23592,1.92686,1.42481,1.89057,1.13948,0.714859,0.877872,0.791074,1.00223,0.966505
-919.072,0.903526,0.192336,4,15,0,927.174,0.930583,0.86917,0.91321,1.50833,0.986545,1.30954,2.29944,1.8234,1.65074,0.955342,0.52107,1.03178,1.00274,1.21485,0.93176
-920.216,0.974945,0.192336,5,31,0,925.699,1.03817,0.630346,0.696395,1.51967,1.19386,2.23571,1.4987,1.54885,1.25394,1.03991,1.35167,0.567466,0.739969,1.11028,1.1267
-921.279,0.723051,0.192336,4,31,0,929.557,1.38968,0.677591,0.925404,1.28246,1.25079,1.5604,1.3783,1.85118,1.32255,1.26901,0.75184,0.788008,0.924747,0.723696,0.680522
-918.915,0.997974,0.192336,4,15,0,925.791,1.41746,0.677109,0.896024,1.25269,1.26689,1.55744,1.49763,1.91004,1.30545,1.25814,0.716363,0.766386,0.946909,0.750426,0.708994
-917.581,1,0.192336,4,15,0,921.344,0.993313,0.705128,0.888047,1.12322,1.4351,1.59953,1.59202,1.71728,1.26683,1.17102,0.842184,0.709859,1.22941,0.787821,0.675341
-919.658,0.838992,0.192336,5,31,0,925.32,0.912253,0.942739,0.922566,0.986732,1.37829,1.71652,1.80914,2.45128,0.806231,1.08841,1.00803,0.815254,0.926105,0.9064,1.60324
-919.771,0.847862,0.192336,5,31,0,928.494,1.07376,0.829362,0.747057,1.6277,1.31736,1.36847,1.81476,1.53733,1.46656,1.06792,1.00098,0.793423,0.701393,1.32377,0.549006
-924.416,0.735513,0.192336,5,31,0,931.332,1.51194,0.805641,0.901927,1.14656,1.28399,2.28063,1.43444,1.60558,1.20843,1.5189,0.944667,0.649525,0.922505,0.584582,1.5582
-920.198,0.919365,0.192336,4,31,0,929.118,0.854155,0.670167,0.784245,1.5491,1.31083,1.42139,1.77562,1.77609,1.34679,0.876476,1.01348,0.763369,0.914854,1.37364,0.833462
-923.151,0.967387,0.192336,4,15,0,927.42,0.889691,0.888017,1.25637,1.26846,0.995196,1.22263,1.70236,2.1611,1.64916,1.1743,0.483142,0.914864,0.811184,1.13535,1.02004
-926.227,0.927354,0.192336,5,31,0,932.659,1.37084,1.12086,0.675894,1.16829,0.946767,2.31367,1.7508,1.24262,1.51024,1.00088,1.3471,0.540816,0.710169,0.76193,0.96821
