# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:35:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v32.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 264263438 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v32.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
# Adaptation terminated
# Step size = 0.0233673
# Diagonal elements of inverse mass matrix:
# 0.0202527, 0.0281096, 0.0227927, 0.0258777, 0.0372263, 0.0201959, 0.0275456, 0.0225233, 0.0259972, 0.0370759, 0.0198086, 0.0281489, 0.0226974, 0.0266913, 0.0996633
-98623.4,0.937537,0.0233673,8,255,0,98628.4,0.920358,1.1886,1.17216,1.41109,1.38348,1.04544,1.30343,1.28594,1.4464,1.48198,1.136,1.34127,1.3681,1.51847,0.697199
-98623.1,0.999029,0.0233673,7,255,0,98629.1,0.995877,1.1995,1.33575,1.23342,1.30804,1.13158,1.25647,1.46022,1.28698,1.40872,1.2253,1.30258,1.55482,1.31651,0.510433
-98623.1,0.955473,0.0233673,7,255,0,98630.3,1.36611,1.39605,1.31163,0.89186,1.15584,1.49306,1.54446,1.38815,0.959177,1.22175,1.56943,1.66066,1.46114,1.00222,0.968466
-98622.9,0.945436,0.0233673,6,95,0,98626.8,1.33783,1.29449,1.27008,0.953475,1.22707,1.48845,1.37894,1.3796,0.993483,1.33528,1.62327,1.39062,1.46888,1.05296,0.995537
-98628.1,0.989835,0.0233673,8,255,0,98633.1,1.50122,0.793661,1.50732,1.13605,1.28793,1.60254,0.8741,1.58346,1.22261,1.3916,1.72238,0.884038,1.70735,1.302,0.94517
-98626.4,0.915633,0.0233673,8,255,0,98636.9,1.02041,0.988945,1.18094,1.42502,1.52591,1.12863,1.07183,1.26356,1.54029,1.60527,1.24519,1.04297,1.37666,1.62155,1.21455
-98627.3,0.952145,0.0233673,4,31,0,98634.9,1.03534,0.965878,1.19904,1.4076,1.5582,1.12799,1.03654,1.31939,1.52893,1.56154,1.22404,1.09415,1.39084,1.63019,1.27961
-98628.3,0.884348,0.0233673,7,239,0,98634.3,1.03609,1.07361,1.13115,1.42662,1.4262,1.13027,1.16081,1.21878,1.53394,1.54005,1.24049,1.14403,1.31935,1.65415,0.952149
-98623.9,0.995312,0.0233673,5,31,0,98635,1.00846,1.05847,1.18485,1.53381,1.35197,1.10397,1.16832,1.25904,1.58893,1.48156,1.17678,1.17732,1.35061,1.66152,0.749521
-98630,0.964406,0.0233673,8,255,0,98636,0.855735,1.79522,1.23041,1.38958,0.947616,1.00866,1.8984,1.33832,1.44535,0.999135,1.06312,2.06859,1.40155,1.49424,1.29004
-98629,0.879763,0.0233673,7,127,0,98635.9,0.968843,1.61167,1.24398,1.40488,0.959481,1.05074,1.74615,1.32338,1.5575,0.982809,1.13591,1.83998,1.43506,1.58418,1.35004
-98634.7,0.938158,0.0233673,8,255,0,98644.3,1.21456,1.29966,0.685564,1.70376,1.40537,1.29562,1.47079,0.723956,1.79499,1.45085,1.45823,1.55201,0.774703,1.78879,0.741222
-98629.3,0.919109,0.0233673,8,255,0,98640.6,0.985377,1.18971,1.44345,1.21064,1.25873,1.07114,1.35505,1.47521,1.34717,1.30353,1.16329,1.41337,1.61165,1.3321,1.43543
-98630.6,0.991959,0.0233673,5,63,0,98636.9,0.95898,1.29437,1.34102,1.20767,1.2671,1.10395,1.31311,1.47664,1.24978,1.40083,1.19104,1.4015,1.45693,1.37132,1.30719
-98627.8,1,0.0233673,7,255,0,98637.7,0.869798,1.01792,1.08663,1.5469,1.71931,0.973311,1.10406,1.17102,1.67832,1.74248,1.09375,1.15835,1.22147,1.72393,0.959974
-98626.6,0.966089,0.0233673,8,255,0,98632.5,1.49832,1.27482,1.2586,0.933084,1.17672,1.66168,1.37652,1.296,0.99449,1.28126,1.8014,1.44043,1.34587,1.05924,0.951149
-98621.4,0.998202,0.0233673,8,255,0,98629.6,1.3786,1.00703,1.16471,1.10788,1.444,1.50808,1.08435,1.27938,1.17135,1.5422,1.59601,1.15496,1.33971,1.18615,0.932783
-98624.8,0.598896,0.0233673,6,95,0,98633.3,1.2841,1.09446,1.18071,1.13851,1.35193,1.47723,1.13523,1.29787,1.1672,1.45681,1.65886,1.13523,1.39057,1.21501,0.814017
-98624,0.853494,0.0233673,7,159,0,98632.1,0.933682,1.28112,1.15581,1.04672,1.75975,1.04192,1.37854,1.2277,1.16367,1.85649,1.10357,1.45567,1.27116,1.23048,1.29657
-98625.2,0.863176,0.0233673,6,95,0,98632.7,0.836829,1.36154,1.14,1.1774,1.63096,0.947878,1.5345,1.18957,1.2631,1.69526,1.02082,1.64784,1.23734,1.31706,1.12927
-98625.9,0.79288,0.0233673,7,175,0,98638.4,1.32152,1.14576,1.09281,1.23745,1.26869,1.45961,1.26518,1.17363,1.21894,1.46316,1.50485,1.32494,1.23845,1.27301,0.82272
-98626.3,0.916122,0.0233673,4,31,0,98633.7,1.29783,1.1548,1.073,1.14339,1.35588,1.47223,1.24578,1.16756,1.2559,1.35775,1.6084,1.30531,1.26251,1.28592,0.856096
-98631.2,0.903436,0.0233673,6,95,0,98639,1.19763,1.27246,1.07214,1.2412,1.26577,1.31552,1.3613,1.18897,1.30297,1.38598,1.43033,1.31786,1.26297,1.38948,0.516283
-98628.6,0.999262,0.0233673,7,223,0,98640.4,1.44987,1.11224,1.1995,1.48302,0.924543,1.57014,1.2281,1.25267,1.56687,1.00524,1.63786,1.29568,1.32672,1.70976,0.96056
-98625.5,0.992948,0.0233673,6,127,0,98639.5,1.34644,1.1656,1.11903,1.32501,1.0992,1.51163,1.23619,1.23066,1.41819,1.16749,1.6575,1.23463,1.29585,1.45494,1.32893
-98624.4,0.994913,0.0233673,7,255,0,98631,1.30032,1.35219,0.982954,1.53886,0.953807,1.4492,1.47568,1.0881,1.61238,0.99964,1.56153,1.53257,1.15498,1.68963,1.03186
-98627,0.973178,0.0233673,8,255,0,98632.5,1.17736,1.09692,1.21225,0.875518,1.9242,1.24635,1.21779,1.32115,0.893792,2.07805,1.36888,1.27621,1.34349,0.927027,0.977709
-98628.2,0.807611,0.0233673,8,255,0,98633.6,0.946024,1.44454,1.03691,1.66889,1.08669,1.0267,1.57167,1.16878,1.70718,1.13433,1.11821,1.64445,1.23768,1.81129,0.943572
-98626.1,0.994402,0.0233673,4,15,0,98632.3,0.926108,1.48333,1.0626,1.67476,1.04466,1.06141,1.57124,1.14201,1.71707,1.17739,1.13421,1.61656,1.1955,1.77284,0.951249
-98628.3,0.816403,0.0233673,6,63,0,98634.4,0.951631,1.51963,1.01603,1.60436,1.12693,1.03144,1.59722,1.14787,1.67837,1.17372,1.11278,1.65729,1.25542,1.67233,0.970002
-98626.1,0.896936,0.0233673,8,255,0,98635.6,1.49299,0.995586,1.05096,1.16048,1.47202,1.58235,1.1075,1.13688,1.18796,1.6245,1.63045,1.16894,1.19197,1.28222,1.16396
-98624.6,0.981375,0.0233673,8,255,0,98631.6,1.03341,1.39292,1.09872,1.09912,1.44872,1.15815,1.5509,1.1691,1.14018,1.59659,1.24904,1.56473,1.27799,1.15791,0.65369
-98623.6,0.959725,0.0233673,7,255,0,98632,1.28768,1.10653,1.20001,1.05298,1.39157,1.44672,1.20372,1.31045,1.10081,1.54499,1.52628,1.2219,1.41048,1.12451,0.929781
-98622.7,0.958659,0.0233673,8,351,0,98629.4,1.03278,1.31382,1.14437,1.32897,1.26666,1.13608,1.42456,1.24191,1.33347,1.39445,1.221,1.48809,1.32012,1.39861,1.29563
-98626.3,0.876522,0.0233673,6,79,0,98631.5,1.0534,1.32231,1.14218,1.25932,1.27762,1.15526,1.44259,1.22742,1.40329,1.31448,1.21616,1.56304,1.25102,1.44032,1.3657
-98626.5,0.963779,0.0233673,8,255,0,98632.6,1.13476,1.00579,1.26382,1.606,1.08823,1.29802,1.06627,1.40816,1.65006,1.14417,1.38061,1.15456,1.51355,1.66682,0.799543
-98622.6,0.978795,0.0233673,6,127,0,98631.4,1.16498,1.06012,1.15936,1.58389,1.15373,1.27378,1.15314,1.25696,1.60723,1.28853,1.33907,1.23226,1.31015,1.66993,1.08038
-98623.8,0.964071,0.0233673,8,255,0,98628.1,1.09402,1.3209,1.09757,1.00371,1.60986,1.2135,1.47365,1.13977,1.06441,1.69603,1.3368,1.5641,1.18678,1.10448,0.661322
-98623.2,0.997416,0.0233673,8,255,0,98627.1,1.15148,1.13645,1.21746,0.924782,1.73173,1.29406,1.23198,1.32245,0.968872,1.8676,1.3492,1.32099,1.34937,1.01671,1.52486
-98626.8,0.984405,0.0233673,8,255,0,98633,0.990986,1.41265,1.40532,0.854102,1.51696,1.12284,1.51716,1.5366,0.880679,1.65451,1.18044,1.62088,1.55143,0.926008,0.559856
-98627.2,0.893463,0.0233673,7,127,0,98634.4,0.989507,1.50156,1.45526,0.761609,1.54234,1.13253,1.58022,1.58811,0.784312,1.70251,1.21461,1.65956,1.67119,0.808984,1.34097
-98623.6,0.95358,0.0233673,8,255,0,98632.7,1.14143,0.974459,1.5448,1.02849,1.4639,1.24223,1.07994,1.64228,1.12045,1.52397,1.32885,1.13635,1.75773,1.14934,0.75775
-98629.6,0.871558,0.0233673,5,47,0,98632,1.10843,0.980428,1.4866,1.0906,1.39185,1.30389,1.03385,1.68809,1.10808,1.50429,1.35804,1.13417,1.73339,1.17336,0.732944
-98631.2,0.990784,0.0233673,8,255,0,98637.6,1.20217,0.968284,1.47528,0.928721,1.64087,1.30014,1.05738,1.52174,1.03976,1.7145,1.41137,1.11041,1.66467,1.0062,1.25259
-98629.6,0.996221,0.0233673,8,255,0,98640.8,0.86491,1.10175,1.50977,1.44282,1.27952,0.906673,1.23689,1.62929,1.55764,1.29344,0.984183,1.30024,1.71293,1.66373,0.795929
-98628,0.93636,0.0233673,5,63,0,98637.3,0.852275,1.08629,1.51842,1.41127,1.27908,0.933155,1.22548,1.60419,1.55274,1.30309,0.995952,1.29872,1.67749,1.66133,0.801684
-98625.7,0.892031,0.0233673,8,255,0,98633.5,1.65845,1.11561,1.13967,0.968426,1.29422,1.79013,1.22485,1.19882,1.01875,1.38204,1.94692,1.3083,1.23103,1.04215,1.31216
-98629,0.944742,0.0233673,7,127,0,98632.7,1.66217,1.11001,1.10674,0.915458,1.33916,1.86202,1.24238,1.1864,0.994171,1.40615,1.9268,1.29343,1.26466,1.05267,1.34229
-98634,0.945039,0.0233673,8,255,0,98641.7,0.968528,1.08123,0.854757,1.98747,1.49086,1.05849,1.16419,0.914675,2.10054,1.5985,1.11005,1.29232,0.905258,2.13735,1.00348
-98627.6,0.957967,0.0233673,8,255,0,98641.6,1.06966,1.19154,1.29731,1.28159,1.15563,1.23787,1.31066,1.42564,1.2978,1.25999,1.36466,1.32562,1.52149,1.35595,1.2091
-98625.4,0.999605,0.0233673,7,159,0,98632.2,1.0679,1.09668,1.01109,1.61897,1.30715,1.2109,1.23403,1.05597,1.74245,1.37556,1.27178,1.31568,1.11672,1.83006,0.857476
-98626,0.888126,0.0233673,8,255,0,98632.8,1.31003,1.21161,1.17323,0.999496,1.3407,1.54246,1.30152,1.28287,1.02557,1.42699,1.6074,1.38119,1.3643,1.07846,0.92838
-98624.4,0.993434,0.0233673,8,255,0,98632.1,1.43545,1.1356,1.20542,0.986375,1.32493,1.57916,1.27105,1.27871,1.04545,1.39849,1.68119,1.32798,1.35425,1.13715,0.965017
-98626.1,0.965031,0.0233673,8,319,0,98634.3,0.98553,1.16828,1.02386,1.33036,1.58889,1.11488,1.31203,1.08027,1.42676,1.62,1.20927,1.42849,1.11389,1.46874,1.20229
-98625.9,0.997569,0.0233673,7,159,0,98633.1,1.01497,1.2285,0.907341,1.5026,1.51964,1.11735,1.31008,1.00311,1.62594,1.59661,1.1666,1.37523,1.08873,1.62605,1.37468
-98631.4,0.84627,0.0233673,8,255,0,98638,0.9918,1.33038,1.24701,0.820824,1.90594,1.14215,1.42699,1.28308,0.846847,2.13128,1.24662,1.44697,1.34169,0.890727,0.685075
-98627.2,0.906202,0.0233673,4,31,0,98637.4,1.0465,1.27195,1.20533,0.817476,1.96901,1.14609,1.40852,1.31305,0.871322,2.05721,1.1946,1.49666,1.38635,0.90182,0.678146
-98626,0.951776,0.0233673,7,127,0,98633.5,0.916035,1.16691,1.37787,0.842152,2.08069,1.00857,1.29317,1.47313,0.875428,2.26827,1.05649,1.35712,1.54574,0.901435,1.20377
-98623,0.879093,0.0233673,7,127,0,98633.5,0.981091,0.99272,1.52658,0.984435,1.76026,1.08838,1.06573,1.66238,1.05298,1.85784,1.16597,1.12504,1.73851,1.10513,0.881698
-98627.8,0.830963,0.0233673,5,31,0,98633.6,0.917527,1.01778,1.54078,0.983015,1.75691,1.07607,1.06003,1.66192,1.05891,1.83608,1.19883,1.07955,1.75689,1.09193,0.904078
-98625.9,0.910962,0.0233673,6,95,0,98634.7,0.922564,0.957436,1.56791,0.973938,1.87854,1.05785,1.02571,1.6844,1.03406,1.96395,1.15224,1.05306,1.76305,1.08592,0.943702
-98622.5,0.988997,0.0233673,7,255,0,98631.1,1.01144,1.16615,1.25873,1.17465,1.48617,1.10705,1.27519,1.38877,1.2104,1.61254,1.14029,1.37665,1.44039,1.26718,1.51575
-98623.8,0.863146,0.0233673,8,255,0,98627.9,0.972088,1.1915,1.40879,1.18247,1.34767,1.07575,1.29011,1.49962,1.24613,1.48904,1.09722,1.34434,1.59192,1.31194,1.00462
-98625,0.650658,0.0233673,6,127,0,98633.7,1.06794,1.24781,1.16376,1.14326,1.48501,1.14618,1.36191,1.22978,1.17834,1.65087,1.24691,1.42348,1.29951,1.19998,0.934337
-98627.3,0.999581,0.0233673,8,255,0,98630.2,1.17542,1.28191,1.09248,1.0385,1.48183,1.33585,1.42058,1.17639,1.07385,1.53372,1.44618,1.50628,1.28038,1.09904,1.46242
-98627.7,0.943925,0.0233673,8,255,0,98633.2,1.38638,1.00069,1.03741,1.2036,1.48065,1.48966,1.1481,1.12023,1.21807,1.62405,1.61992,1.16156,1.19209,1.30807,0.699956
-98627.7,0.91934,0.0233673,5,63,0,98640.8,1.26833,1.07367,1.07436,1.10101,1.5595,1.4276,1.18173,1.16067,1.16612,1.66762,1.50621,1.21695,1.23997,1.28904,0.800017
-98628.5,0.917643,0.0233673,7,175,0,98643.4,1.16718,1.53495,0.766077,1.37494,1.32056,1.34925,1.6471,0.807998,1.48011,1.45729,1.4135,1.74082,0.850622,1.5205,0.707078
-98626.5,0.931241,0.0233673,8,255,0,98635.5,0.906098,0.942487,1.63138,1.28522,1.39995,1.01281,1.06188,1.7301,1.33716,1.5564,1.05273,1.12219,1.83307,1.38674,1.33917
-98626.6,0.960296,0.0233673,8,255,0,98632.4,1.16425,1.00639,1.27217,1.05909,1.67504,1.24722,1.12197,1.3622,1.08411,1.86235,1.31741,1.16367,1.45007,1.07418,0.699801
-98626.5,0.968115,0.0233673,8,255,0,98632.8,0.953697,0.943274,1.44506,1.15939,1.71749,1.07587,1.00855,1.54716,1.1966,1.87505,1.12898,1.11451,1.57887,1.21073,1.42025
-98626.5,0.676808,0.0233673,4,15,0,98632.2,0.95283,0.929037,1.43497,1.17162,1.68965,1.08272,1.03148,1.53341,1.17247,1.88141,1.14158,1.09989,1.57701,1.23576,1.45213
-98626.7,0.961822,0.0233673,8,255,0,98634.7,1.22808,0.870871,1.05256,1.47917,1.53604,1.35255,0.944927,1.16579,1.60535,1.56737,1.45923,0.984706,1.24675,1.65141,0.722101
-98623.8,0.971642,0.0233673,7,255,0,98635,1.05414,1.28909,1.45135,1.05479,1.25885,1.16111,1.38699,1.56159,1.14738,1.29792,1.23699,1.50759,1.61333,1.18497,1.16443
-98623.1,0.678948,0.0233673,7,223,0,98634.6,1.08513,1.26663,1.0661,1.19708,1.45856,1.24392,1.35861,1.13872,1.24999,1.53798,1.37146,1.38835,1.1826,1.35168,0.820505
-98624.2,0.899587,0.0233673,7,127,0,98631.3,1.19848,1.22545,0.958628,1.24172,1.50646,1.28371,1.34208,1.04109,1.27523,1.6786,1.34025,1.40733,1.11039,1.32923,0.541654
-98628.5,0.668971,0.0233673,5,31,0,98635.5,1.14864,1.23103,1.00721,1.16929,1.55239,1.30991,1.32654,1.05631,1.24837,1.61522,1.38203,1.44288,1.06087,1.3611,0.616074
-98629.2,0.950129,0.0233673,7,127,0,98635.4,1.02876,1.25376,1.06372,1.08155,1.72503,1.10967,1.41211,1.11984,1.17676,1.77501,1.24228,1.49076,1.12582,1.24772,0.502359
-98626.5,0.814815,0.0233673,7,127,0,98635.1,1.11992,1.21096,1.20387,1.13976,1.35785,1.26313,1.26765,1.33187,1.21045,1.50236,1.28148,1.36176,1.4392,1.20233,1.39728
-98630.1,0.917718,0.0233673,7,191,0,98637.1,1.04361,1.55456,1.08798,1.21818,1.20031,1.12946,1.71121,1.15673,1.32077,1.26679,1.22151,1.88024,1.14713,1.43226,1.37028
-98624.7,0.865529,0.0233673,5,31,0,98635,1.00433,1.59233,1.03623,1.29715,1.17209,1.13772,1.72896,1.0935,1.37706,1.26614,1.20978,1.78582,1.18959,1.39791,1.31147
-98626.1,0.946253,0.0233673,8,255,0,98631.9,0.919842,1.25588,1.19345,1.04081,1.75344,1.06253,1.37147,1.28027,1.09626,1.9003,1.09168,1.46818,1.34403,1.13104,0.761637
-98624.1,0.987276,0.0233673,6,95,0,98633.2,1.03214,1.21428,1.15139,1.16026,1.55468,1.1532,1.2509,1.29833,1.17785,1.68741,1.23694,1.33224,1.33671,1.2204,1.01406
-98623.3,0.919311,0.0233673,7,191,0,98628.5,1.40141,1.27261,1.07199,1.17044,1.15973,1.58064,1.3385,1.16069,1.21295,1.29254,1.62139,1.44621,1.19058,1.25852,0.983139
-98624.4,0.884816,0.0233673,7,159,0,98634.3,1.38237,1.17838,1.11158,1.18595,1.2273,1.525,1.26684,1.18203,1.25836,1.33423,1.62997,1.25863,1.2787,1.32845,1.24988
-98625.7,0.725421,0.0233673,8,255,0,98632.3,1.10819,1.0903,1.62845,1.10715,1.18822,1.20859,1.22997,1.73844,1.12514,1.3264,1.28231,1.28696,1.78795,1.20408,0.787586
-98629.6,0.919801,0.0233673,8,255,0,98634.6,1.17698,1.47276,1.00562,1.35854,1.12398,1.26151,1.61719,1.02377,1.48023,1.25301,1.32175,1.68846,1.05516,1.54201,1.58809
-98632.9,0.671064,0.0233673,8,255,0,98640.7,0.857541,1.17366,1.17215,1.23177,1.82468,0.934518,1.25423,1.24615,1.39755,1.88875,0.967393,1.36048,1.28788,1.40574,0.651324
-98629.8,0.995094,0.0233673,8,255,0,98639.2,0.847655,1.2388,1.34007,1.31923,1.3734,0.939641,1.37257,1.41775,1.40686,1.45152,0.968112,1.51988,1.48323,1.39249,0.692715
-98625.2,0.998483,0.0233673,8,255,0,98636.1,1.07781,0.946302,1.35058,1.02118,1.83507,1.21736,1.00107,1.49407,1.0301,1.99534,1.31355,1.04723,1.58332,1.07609,1.57663
-98624.3,0.736581,0.0233673,7,255,0,98632.4,1.14596,1.0725,1.17681,1.18643,1.51694,1.30062,1.11233,1.29623,1.23143,1.62899,1.39976,1.1791,1.38987,1.25602,0.882641
-98626.9,0.982228,0.0233673,7,255,0,98632,1.2767,0.937982,1.18553,1.0916,1.63153,1.4504,1.01677,1.25223,1.15939,1.81629,1.46684,1.06578,1.32077,1.19835,0.802948
-98624.4,0.916201,0.0233673,6,79,0,98631.5,1.1857,1.0191,1.18171,1.13404,1.59322,1.34429,1.06626,1.31634,1.1719,1.74501,1.39154,1.14808,1.38746,1.21242,0.703095
-98626.3,0.924772,0.0233673,7,255,0,98637,1.16307,1.06513,1.03095,1.27846,1.57807,1.2826,1.12703,1.1262,1.36248,1.64101,1.40015,1.2148,1.18733,1.36887,1.5995
-98624,0.999027,0.0233673,7,207,0,98634.1,1.11257,1.02829,0.959914,1.15115,2.02075,1.25073,1.0935,1.04984,1.20794,2.22187,1.29374,1.14632,1.14135,1.2146,1.11796
-98626.9,0.687729,0.0233673,7,127,0,98634.1,1.11473,0.993921,0.939429,1.19292,2.04456,1.23806,1.08726,0.976667,1.29975,2.21341,1.30386,1.15566,1.042,1.34723,1.4367
-98623,0.514105,0.0233673,8,255,0,98638.4,1.17832,1.43255,1.22865,1.2914,0.945694,1.3398,1.53679,1.31119,1.37121,1.01102,1.44518,1.57901,1.40518,1.3985,0.756612
-98623.5,0.875356,0.0233673,8,255,0,98627.5,1.20248,1.10438,0.984267,1.15699,1.69332,1.36921,1.20936,1.05086,1.19027,1.81832,1.46614,1.24834,1.14591,1.21193,0.990237
-98625,0.974653,0.0233673,4,31,0,98633.2,1.19266,1.10986,0.994038,1.12836,1.68294,1.35546,1.2097,1.04612,1.22009,1.79735,1.46909,1.24817,1.11637,1.20843,0.993401
-98623.5,0.995207,0.0233673,7,223,0,98634,1.01716,1.53645,1.06014,1.19875,1.28379,1.14024,1.67606,1.14385,1.26052,1.32695,1.23428,1.77867,1.20695,1.31298,1.43797
-98628.2,0.983308,0.0233673,8,255,0,98635.4,1.43653,0.876727,1.30528,1.37696,1.11782,1.67312,0.922348,1.38237,1.50255,1.16605,1.86038,0.923745,1.4705,1.54662,0.779366
-98632.2,0.821281,0.0233673,5,31,0,98635.5,1.39903,0.845742,1.29727,1.44773,1.09492,1.6712,0.896388,1.40979,1.48177,1.16373,1.87647,0.930893,1.46446,1.53467,0.795607
-98632.9,0.960885,0.0233673,5,31,0,98639.2,1.63316,0.8008,1.24731,1.47916,1.0911,1.72952,0.875396,1.36471,1.5588,1.21648,1.74301,0.909177,1.51281,1.61226,0.752382
-98632,0.929069,0.0233673,5,31,0,98638.8,1.48499,0.845041,1.25558,1.47915,1.06031,1.79088,0.893136,1.33039,1.56257,1.10162,2.00565,0.921262,1.38891,1.62188,0.723472
-98632.6,0.943294,0.0233673,5,31,0,98638.2,1.75046,0.808794,1.17454,1.41953,1.12769,1.80395,0.909623,1.25398,1.51027,1.23056,1.86622,0.980083,1.34068,1.48395,0.749025
-98626.1,0.908367,0.0233673,8,255,0,98641.8,0.869215,1.02392,1.08151,1.21843,2.16471,0.98342,1.09738,1.19485,1.25973,2.2668,1.08595,1.11321,1.28434,1.28847,1.12864
-98622.7,0.9843,0.0233673,7,223,0,98630.2,1.07851,1.14321,1.14196,1.13563,1.58152,1.229,1.26536,1.18985,1.21437,1.70803,1.26103,1.36874,1.23947,1.2439,0.996317
-98628.2,0.751254,0.0233673,8,255,0,98632.9,1.53078,1.13714,1.07275,1.33359,1.01962,1.72796,1.2024,1.19189,1.37046,1.08453,1.93684,1.25128,1.23048,1.42459,2.00568
-98626.5,0.993939,0.0233673,7,255,0,98636.2,1.60692,1.12593,1.13591,1.2811,0.955281,1.8293,1.20018,1.22727,1.38299,1.03235,1.91421,1.23924,1.31156,1.44794,1.71648
-98624.7,0.919957,0.0233673,8,255,0,98633.8,1.35931,1.25911,1.02235,0.969925,1.54256,1.49147,1.31822,1.14212,0.996837,1.68118,1.63329,1.33873,1.21866,1.05156,0.917296
-98628.2,0.790899,0.0233673,6,95,0,98635.8,1.47416,1.22055,0.976106,0.964222,1.5176,1.63832,1.3493,1.00955,1.01206,1.67624,1.66733,1.48231,1.034,1.08098,0.843181
-98629.3,0.938708,0.0233673,7,255,0,98640.3,1.18955,1.01368,1.21245,1.11737,1.62651,1.27476,1.07648,1.29409,1.23482,1.71583,1.31049,1.18891,1.31636,1.2867,1.41471
-98627.2,0.951944,0.0233673,6,95,0,98635.4,1.08517,1.18395,1.096,1.14039,1.57901,1.25143,1.20695,1.20929,1.21338,1.71041,1.34415,1.19843,1.30692,1.26947,0.920057
-98621.9,0.993835,0.0233673,6,127,0,98633.4,1.07394,1.12503,1.17391,1.09076,1.66571,1.18712,1.2358,1.24586,1.14095,1.75535,1.29579,1.32212,1.29892,1.1638,1.08008
-98623.4,0.806526,0.0233673,7,223,0,98628.2,1.07967,1.12909,1.14809,1.07325,1.70106,1.17208,1.2676,1.22573,1.15256,1.7647,1.29869,1.31993,1.29748,1.17027,1.10222
-98623.1,0.991992,0.0233673,7,207,0,98629.5,1.0736,1.01139,1.26226,1.20475,1.54348,1.21623,1.06085,1.37093,1.31188,1.63585,1.30105,1.13235,1.38935,1.38209,1.26089
-98622.1,0.949293,0.0233673,7,239,0,98629.1,1.07189,0.951722,1.24589,1.23463,1.63788,1.18511,1.03244,1.35269,1.28198,1.79129,1.27589,1.0686,1.44798,1.28059,1.0963
-98623.2,0.993621,0.0233673,8,255,0,98626.1,0.87983,1.5624,1.2544,1.12547,1.34382,0.963432,1.67149,1.37179,1.19778,1.43867,1.00309,1.78223,1.43082,1.23522,1.00265
-98625.5,0.70847,0.0233673,8,255,0,98634.9,1.302,0.835957,1.16219,1.27301,1.56259,1.5027,0.891441,1.24514,1.35978,1.67355,1.56337,0.985299,1.27571,1.41602,1.37889
-98624.7,0.936989,0.0233673,8,255,0,98631.6,1.16388,1.44173,1.06556,1.02156,1.408,1.28298,1.58864,1.1461,1.06008,1.51029,1.43843,1.60806,1.22276,1.07105,0.710634
-98623.7,0.90364,0.0233673,8,255,0,98630.8,1.3209,1.23322,1.23377,1.00206,1.26892,1.44147,1.38664,1.33248,1.06126,1.3336,1.55248,1.44882,1.41046,1.10908,1.55817
-98628.1,0.850636,0.0233673,8,255,0,98631.9,0.960262,1.42627,1.42091,1.33933,0.988253,1.05061,1.53834,1.56018,1.36357,1.08593,1.12912,1.63301,1.58223,1.42513,0.639406
-98627,0.877274,0.0233673,8,255,0,98634.9,1.10277,0.967968,1.36651,1.11615,1.5813,1.20786,1.03459,1.50323,1.17838,1.65771,1.31528,1.09792,1.52719,1.22315,1.31113
-98627.2,0.975053,0.0233673,7,255,0,98634,1.08956,1.1989,1.07298,1.21627,1.44999,1.27485,1.24575,1.14769,1.32064,1.58496,1.33034,1.30916,1.22038,1.33521,0.835616
-98629.7,0.999722,0.0233673,6,111,0,98636.9,1.19279,1.28492,1.0959,1.21954,1.22488,1.4292,1.34202,1.15224,1.3437,1.31734,1.49063,1.38488,1.23511,1.34834,0.888364
-98630.7,0.954274,0.0233673,6,111,0,98643.4,1.20954,1.13707,0.998786,1.31654,1.35474,1.40393,1.23401,1.05321,1.44281,1.42884,1.41855,1.36149,1.10869,1.51283,0.824128
-98626.6,0.948648,0.0233673,7,255,0,98636.8,1.36822,1.15219,0.999858,1.13625,1.441,1.4887,1.261,1.04445,1.24741,1.5195,1.62003,1.36413,1.08169,1.24844,1.07019
-98626.4,0.986225,0.0233673,6,127,0,98632.5,1.33138,1.16294,1.06435,1.16721,1.32726,1.47334,1.23567,1.18228,1.20205,1.4343,1.64935,1.26493,1.26354,1.19753,1.34773
