# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:19:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v21.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 263315374 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v21.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
# Adaptation terminated
# Step size = 0.0489875
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-522.286,0.988738,0.0489875,4,15,0,530.343,0.632759,0.58606,0.5889,0.601193,0.684137,0.745643,0.944314,1.44487,0.879295,0.955274,1.96228,0.81695,2.45669,1.06448,0.946751
-519.976,0.940621,0.0489875,4,15,0,529.111,0.82962,0.594741,0.778874,0.832928,0.594446,0.876423,0.86453,0.92777,0.994815,1.46937,1.11912,2.24449,0.875518,1.29554,1.04291
-518.926,0.993315,0.0489875,4,15,0,524.75,0.850738,0.596032,0.341386,0.654983,0.605612,0.909417,1.03044,0.888977,1.1837,1.2024,1.21877,1.37199,1.29312,1.75481,1.46603
-521.682,0.836712,0.0489875,4,15,0,525.821,0.501271,0.439398,1.04873,0.773299,0.710919,0.627138,0.801588,1.32573,0.738355,1.5931,1.34926,1.49966,1.49153,0.843452,0.930063
-522.003,0.953661,0.0489875,5,31,0,529.212,1.03045,0.502505,0.374678,0.789035,0.476709,1.1591,0.855328,0.884623,1.30959,0.884733,1.51615,1.1911,1.33083,1.94474,1.45632
-520.572,0.982746,0.0489875,4,15,0,529.963,0.713573,0.572534,0.644843,0.562613,0.756071,0.790356,0.817357,1.06438,1.14631,0.859935,2.03494,1.62175,1.05051,1.21568,1.43072
-518.392,0.858154,0.0489875,4,15,0,525.061,0.4706,0.606195,0.476711,0.809165,0.576047,0.889821,1.0091,1.03382,0.864352,1.69537,1.08033,1.19718,1.54105,1.22682,0.972428
-518.01,0.998459,0.0489875,4,31,0,522.491,0.602608,0.728459,0.533374,0.779351,0.636497,0.858402,0.924306,0.965854,0.731019,1.3933,1.69043,1.72534,1.06164,0.853078,0.67327
-520.553,0.898776,0.0489875,4,15,0,524.972,1.08031,0.50325,0.624449,0.551469,0.582234,0.679432,0.910319,1.33049,1.25836,1.04036,0.936679,1.15979,2.09356,1.70661,1.01303
-520.991,0.914854,0.0489875,5,31,0,527.851,0.518533,0.569813,0.465281,0.982338,0.745642,0.682166,0.72166,1.2227,0.847112,1.52973,1.49554,1.13663,1.2157,0.975766,0.619894
-520.955,0.465293,0.0489875,4,15,0,530.8,0.648204,0.674976,0.365367,0.9011,0.594647,0.924553,0.689627,1.09165,0.831266,1.46694,1.30483,1.2463,1.89267,1.06284,0.562177
-519.173,0.854006,0.0489875,4,15,0,526.673,0.575096,0.704126,0.513316,0.59043,0.723599,1.04242,0.902319,0.954768,0.898755,1.14329,1.75756,1.15602,1.40609,0.95847,0.628119
-521.026,0.998552,0.0489875,5,31,0,527.717,0.749805,1.07491,0.645722,0.486699,0.775777,0.705798,1.1115,1.24215,0.785588,1.13519,1.65779,1.70811,1.25149,1.06157,0.689069
-522.511,0.971203,0.0489875,4,15,0,536.551,0.966427,0.446721,0.394301,0.959154,0.488622,0.868235,0.911253,1.08228,0.803467,1.78763,1.11914,1.35053,1.93943,0.79957,1.43407
-519.053,0.871284,0.0489875,4,15,0,529.886,0.877231,0.54394,0.556561,0.872049,0.743222,0.934242,0.503438,1.17003,0.951365,1.4104,1.33762,1.16186,1.50592,1.2352,1.10201
-522.382,0.911483,0.0489875,4,15,0,526.08,1.01266,0.357999,0.589363,0.893024,0.476831,0.643691,0.903473,1.11008,1.26776,1.16895,1.36243,1.09069,1.6231,1.95168,0.894707
-527.895,0.892837,0.0489875,4,15,0,534.023,0.890699,0.55153,0.364846,1.35323,0.649496,0.956146,0.574485,1.12054,1.05914,1.0356,1.17997,1.991,1.07413,1.23217,1.03706
-527.089,0.999976,0.0489875,4,15,0,534.024,0.92285,0.532751,0.557606,0.717969,0.584475,0.493116,1.20644,1.12129,1.09099,1.46111,1.20822,0.733937,2.25278,1.57625,1.07726
-524.394,0.942527,0.0489875,4,15,0,538.725,0.39519,0.846021,0.627465,0.767721,0.832695,0.737484,0.890914,1.16474,0.925538,0.918602,1.73117,1.91844,0.910731,1.36872,0.899346
-521.605,0.986128,0.0489875,4,15,0,527.878,1.16637,0.501138,0.554675,0.708807,0.488821,0.904144,1.31885,0.918725,1.04099,1.23245,0.982246,1.43176,1.91686,1.43029,0.811772
-517.968,0.995693,0.0489875,4,31,0,528.14,1.29606,0.555195,0.547698,0.80018,0.509761,0.977261,0.764322,0.994037,1.09585,1.49445,1.1532,1.2416,1.35355,1.64469,0.849826
-520.099,0.636033,0.0489875,4,15,0,524.787,1.36035,0.521966,0.631907,0.716939,0.522378,1.01467,0.901169,0.797416,1.01354,1.52508,1.19305,1.22384,1.20664,1.58573,0.779011
-517.806,0.946598,0.0489875,4,15,0,526.216,1.0931,0.553442,0.59277,0.979197,0.399923,0.842692,1.06605,0.934786,1.01041,0.991417,1.52661,1.75419,1.14957,1.17918,0.950581
-517.852,0.940133,0.0489875,4,15,0,524.146,0.611316,0.53927,0.526613,0.724403,0.561737,1.03218,1.08968,0.761743,1.14763,0.869216,1.5334,1.9188,1.08577,1.30333,1.19576
-519.346,0.821798,0.0489875,5,31,0,525.092,0.753819,0.580303,0.536097,0.654193,0.751665,0.695884,0.773172,1.19849,0.803993,1.54065,1.15981,1.10097,2.24253,0.835693,0.745118
-520.372,0.971277,0.0489875,4,15,0,528.321,0.590828,0.546475,0.566772,0.804686,0.495215,0.727295,0.969944,1.21812,1.04693,1.19221,1.27044,1.43806,1.08734,2.28059,1.29874
-522.866,0.986487,0.0489875,4,15,0,528.456,0.613466,0.563304,0.581382,0.593979,0.748156,0.649784,1.28567,0.818717,1.05316,0.99381,1.56347,2.06734,1.45412,0.726348,1.02911
-521.376,0.984882,0.0489875,4,15,0,526.762,0.609412,0.526032,0.574265,0.645098,0.659351,1.05898,0.823606,0.971587,0.757159,1.53763,1.47214,1.23768,1.00352,2.01185,0.948429
-524.623,0.722,0.0489875,5,31,0,535.406,0.796934,0.773457,0.532415,0.400715,0.553675,0.797335,0.978374,1.38151,0.788455,1.32453,1.03405,1.60934,1.06242,1.75913,0.946242
-523.268,0.891357,0.0489875,4,15,0,537.523,0.72936,0.476078,0.687843,0.580997,0.614394,1.48352,0.970925,1.01733,0.784806,1.23837,1.49255,1.72431,0.963086,1.20799,1.13217
-520.138,1,0.0489875,4,15,0,528.221,1.32442,0.58898,0.604365,0.380098,0.606261,1.11837,0.965691,0.996413,0.77821,1.13263,1.97272,1.50055,1.15908,0.975557,0.853116
-520.77,0.954008,0.0489875,5,31,0,532.605,0.456373,0.873001,0.474562,0.923753,0.552646,0.723079,0.992109,0.840918,1.23656,1.26532,1.22314,1.81229,0.875218,1.40983,0.626537
-523.48,0.891939,0.0489875,4,31,0,533.207,1.57638,0.574462,0.499028,0.466163,0.699046,0.627411,1.20957,1.05561,0.812568,1.3176,0.964858,1.97116,1.58376,1.21461,1.80593
-522.37,0.893447,0.0489875,5,31,0,533.515,0.517599,0.50527,0.500503,1.09774,0.549328,0.973565,0.673416,0.933454,0.986261,1.26507,1.90503,1.26481,0.99254,1.70909,0.557331
-517.121,0.959339,0.0489875,4,15,0,528.44,1.07329,0.702404,0.581492,0.665953,0.600745,0.832503,1.04488,0.750221,1.18022,1.05526,1.6336,1.50382,1.08025,1.29907,0.767343
-517.563,0.952036,0.0489875,4,15,0,522.657,0.836487,0.69257,0.340503,0.827975,0.566402,0.8388,0.953143,1.35892,0.794806,1.21407,1.21992,1.71741,1.60459,1.07546,1.09331
-517.454,0.994088,0.0489875,5,31,0,522.099,0.999476,0.576036,0.712845,0.644232,0.577208,0.773078,1.01993,0.85013,1.06182,1.45776,1.20731,1.65877,1.07833,1.27851,1.74908
-521.746,0.897712,0.0489875,4,15,0,524.178,0.895068,0.536157,0.456148,0.698576,0.64293,0.894648,1.11833,0.768819,1.00339,1.33948,1.37019,1.54385,1.27451,1.4857,2.68299
-520.808,0.997021,0.0489875,5,31,0,529.682,1.5105,0.465687,0.811166,0.518747,0.642577,0.891188,0.973039,1.19093,0.649215,1.08079,1.7056,1.74805,1.52254,0.979236,0.927459
-515.327,0.989505,0.0489875,4,15,0,525.56,0.732842,0.406105,0.584237,0.615117,0.646082,0.835992,0.929114,0.981976,1.10822,1.04895,1.42245,1.43373,1.25632,1.49062,1.03825
-516.143,0.972442,0.0489875,4,31,0,519.979,0.728322,0.533531,0.736696,0.64875,0.751465,0.883471,0.873354,1.00549,1.14465,0.981579,1.41097,1.49984,1.44729,1.43688,1.16965
-517.134,0.781997,0.0489875,4,15,0,520.832,0.62685,0.645594,0.64378,0.632891,0.67449,0.718676,1.11324,1.09139,0.744168,1.39866,1.11126,1.43418,1.4061,1.32238,1.16481
-515.659,0.998113,0.0489875,3,15,0,524.482,0.753441,0.659047,0.560244,0.64619,0.61944,0.773376,0.933057,1.18887,0.803109,1.49349,1.35448,1.30327,1.46275,1.41052,1.24276
-520.204,0.974107,0.0489875,4,15,0,523.435,1.1394,0.63841,0.520955,0.550478,0.521634,1.08056,0.638593,1.21121,1.07937,0.929086,1.8093,1.40311,1.47938,1.09881,0.955152
-520.118,0.647238,0.0489875,4,15,0,526.017,0.584132,0.472348,0.594462,0.677921,0.599533,0.577102,1.21118,1.06968,0.846391,1.67502,1.13288,1.30239,1.14777,1.21605,1.19747
-522.343,0.88385,0.0489875,4,15,0,529.715,0.909807,0.623303,0.416533,0.72132,0.680081,0.754382,1.36526,0.886526,0.994931,0.969699,1.14221,2.96988,1.11762,0.928978,0.670932
-520.865,0.975053,0.0489875,4,15,0,527.841,0.636281,0.731562,0.529625,0.584492,0.568766,0.959404,0.857807,1.04149,0.656799,2.11934,1.72844,0.983101,1.19887,1.01265,1.10886
-520.151,0.803928,0.0489875,4,31,0,527.459,0.826525,0.833145,0.630531,0.61681,0.584154,1.07448,0.845919,1.00769,0.63715,1.85192,1.43014,1.08417,1.43599,1.00987,1.3379
-518.485,0.999105,0.0489875,4,31,0,524.873,1.21339,0.869783,0.511655,0.65701,0.530107,0.819205,0.860582,1.01699,0.834921,1.53611,1.25098,1.42673,1.21235,1.09687,1.12298
-524.229,0.971727,0.0489875,4,15,0,528.821,0.463124,0.902209,0.501167,0.52615,0.604096,1.28444,1.13155,0.843621,0.691765,0.942443,2.61806,1.66743,1.20636,1.16325,0.992766
-518.191,0.935973,0.0489875,4,15,0,529.435,1.33275,0.640614,0.58095,0.682058,0.573948,0.664129,1.09491,1.24738,0.953086,1.1772,0.977633,1.85,1.65314,1.10716,0.688351
-520.239,0.938361,0.0489875,4,15,0,526.299,1.3746,0.576192,0.404445,0.970735,0.652439,0.528408,1.08983,1.23821,0.932959,1.36943,1.02419,1.45721,1.78449,1.09018,1.0371
-521.26,0.775946,0.0489875,4,15,0,528.936,1.17671,0.568494,0.566117,0.726353,0.779191,0.592508,0.941541,1.53291,0.995607,1.13214,0.809896,1.88516,2.10596,1.1752,0.94324
-522.986,0.955264,0.0489875,4,31,0,530.132,0.994959,0.570856,0.416057,0.694747,0.790568,0.481015,0.965633,1.33442,1.2569,0.957688,0.784812,2.10754,1.76539,1.31541,1.00399
-518.069,0.957533,0.0489875,4,15,0,529.872,0.703842,0.710285,0.592106,0.642134,0.57905,0.762876,1.22808,0.970853,0.896076,1.50007,1.28323,1.24461,1.12728,1.52789,1.3473
-519.09,0.943779,0.0489875,4,15,0,527.025,0.802741,0.547698,0.445319,1.01533,0.649002,0.774205,0.78642,0.832415,0.981735,1.97504,1.11573,1.31858,0.99521,1.70084,1.38162
-519.306,0.998415,0.0489875,4,31,0,524.819,0.757388,0.541314,0.425658,1.05431,0.596925,0.81508,0.700269,1.15671,0.778105,1.70342,1.22304,1.36806,1.70887,0.815955,1.21847
-521.629,0.943688,0.0489875,4,15,0,526.054,0.772216,0.699349,0.705299,0.390514,0.615778,0.825031,1.35044,0.772054,1.09074,0.92167,1.53986,1.44373,1.42784,1.68816,0.839713
-523.02,0.936326,0.0489875,4,15,0,530.12,0.776979,0.65407,0.396221,1.1117,0.427191,1.09665,0.671557,1.33727,0.90749,0.969314,1.79378,1.50857,1.15705,1.03936,1.39646
-522.883,0.97656,0.0489875,4,15,0,528.057,0.784118,0.491918,0.923163,0.434495,0.709358,0.476694,1.23168,1.01526,1.10546,1.49752,0.935473,1.47311,1.74271,1.25516,1.07619
-518.961,0.79473,0.0489875,4,15,0,528.046,0.560431,0.591786,0.506835,0.814884,0.683642,0.77226,1.06362,1.09875,0.746056,1.06814,1.15369,2.30098,1.42129,1.04639,1.31025
-518.238,0.993008,0.0489875,4,15,0,523.881,0.846395,0.618261,0.625907,0.600898,0.590194,0.635965,1.17629,0.831564,0.977461,1.44415,1.26904,1.23128,1.27521,1.40426,0.684631
-522.911,0.601526,0.0489875,4,15,0,530.006,0.559686,0.583834,0.508626,0.76158,0.693934,0.784619,0.613407,0.875747,1.19359,1.48106,1.11533,1.86422,0.949985,1.46283,0.610859
-520.164,0.956523,0.0489875,4,15,0,528.855,0.981582,0.551066,0.480858,0.542082,0.760414,0.555156,1.22346,1.12579,0.723169,1.55351,1.33524,1.09606,1.7693,1.02736,0.940392
-521.21,0.921549,0.0489875,4,15,0,527.557,0.735486,0.631045,0.5412,0.624264,1.17665,0.769687,0.726468,1.05337,1.11555,1.45048,0.917054,1.80509,1.10528,1.4267,0.940499
-516.19,0.997059,0.0489875,4,15,0,523.519,0.88065,0.451267,0.541837,0.602765,0.544106,0.781924,1.13871,1.10753,0.968863,1.2267,1.24307,1.51381,1.36884,1.28902,1.17135
-520.027,0.994028,0.0489875,4,15,0,523.815,0.58721,0.601648,0.756841,0.905054,0.492228,0.583186,1.31314,1.23173,0.844634,1.02227,0.926111,2.41511,1.53703,1.31321,0.816272
-526.645,0.517062,0.0489875,4,15,0,534.145,0.471379,0.605378,0.678166,1.16974,0.493453,0.497703,1.29608,1.69998,0.749164,1.05701,1.05641,2.2386,1.62049,1.24211,0.687463
-526.085,0.996525,0.0489875,4,15,0,530.813,0.439587,0.514491,0.739017,1.04003,0.49739,0.544008,1.18453,1.69048,0.764753,0.942343,0.993992,2.12683,1.57516,1.09117,0.623416
-521.431,0.998078,0.0489875,4,15,0,530.724,0.512811,0.495523,0.826303,0.814149,0.651894,0.49251,0.980574,1.3483,0.897206,1.12625,1.09196,1.80228,1.85681,0.889598,0.666962
-518.202,0.98725,0.0489875,4,31,0,529.29,0.685711,0.698464,0.606881,0.475793,0.605375,0.955466,0.832485,1.00591,1.20423,0.924928,1.63839,1.21185,1.2861,1.93117,1.02704
-517.681,0.988645,0.0489875,4,31,0,524.153,0.669144,0.62508,0.508235,0.693943,0.83474,0.548729,1.1355,1.07291,1.03678,1.0263,1.17132,1.80652,1.69198,1.17688,0.712578
-518.444,0.963608,0.0489875,4,15,0,522.406,0.843386,0.502437,0.643568,0.703098,0.5613,0.624184,1.00861,1.27085,0.967551,1.40014,0.851695,1.67175,1.27632,1.74671,0.675426
-518.661,0.949418,0.0489875,4,15,0,523.335,0.757845,0.81126,0.4249,0.671973,0.792565,0.853353,0.956383,0.885479,0.739652,1.38128,1.55037,1.54838,1.6478,0.74249,0.921999
-519.725,0.727385,0.0489875,4,15,0,528.419,0.773376,0.929269,0.391408,0.459433,0.759194,0.902298,1.11105,0.822524,0.813892,1.37635,1.71481,1.41003,1.17414,0.843952,0.882164
-522.042,0.923718,0.0489875,4,31,0,529.203,0.974883,0.757,0.422836,0.513233,1.00168,0.905008,0.826744,1.06496,0.670661,1.19586,2.01081,1.71451,0.980926,1.03983,1.51766
-522.247,0.977493,0.0489875,4,31,0,530.557,0.896512,0.298448,0.651727,0.785779,0.539676,0.759439,1.01003,1.18219,0.758974,1.43938,1.09621,1.28908,2.39737,0.918257,1.08567
-520.669,0.819719,0.0489875,4,15,0,528.553,0.820596,0.527825,0.70843,0.678265,0.77278,0.516559,0.86842,1.41509,0.842572,1.15717,1.44063,1.8003,1.34513,1.20224,0.782823
-518.533,0.993755,0.0489875,4,31,0,528.268,0.838606,0.88708,0.65047,0.58066,0.771476,0.69852,0.86948,1.32165,0.768473,1.40626,1.43857,1.41293,1.09369,1.33721,0.873948
-523.732,0.681264,0.0489875,4,15,0,526.67,0.95563,0.319853,0.386299,0.886954,0.519016,1.0127,1.12774,0.782328,1.2271,1.12242,1.20862,1.43477,1.39086,1.15954,0.770669
-520.214,0.758455,0.0489875,4,15,0,529.551,1.10492,0.855047,0.559034,0.762383,0.574598,0.669889,0.780953,1.27265,0.818927,1.34106,1.3529,1.69943,1.12997,1.29173,1.3046
-521.493,0.943062,0.0489875,4,15,0,525.474,0.552664,0.427272,0.469446,0.718773,0.577818,1.15421,1.03063,0.74503,1.16974,1.05218,1.62428,1.23827,1.5302,0.999245,0.89993
-524.785,0.990019,0.0489875,4,15,0,532.678,0.644212,0.414733,0.474447,0.552654,0.652636,0.772636,1.29018,1.40635,0.610365,1.08161,1.43707,2.10995,1.11015,1.30942,1.71918
-522.14,0.990636,0.0489875,4,15,0,528.116,0.94733,0.798088,0.645727,0.748095,0.694016,0.895146,0.819641,0.610892,1.2414,1.58741,1.26666,1.26888,1.31467,1.17976,0.905721
-520.629,0.92323,0.0489875,4,31,0,528.639,0.594577,0.501594,0.642397,0.731219,0.527566,0.748803,0.830299,1.26471,0.816549,1.67785,1.24309,1.53984,1.11387,1.42611,1.77455
-520.307,0.956024,0.0489875,4,31,0,524.718,1.04622,0.680615,0.379804,0.627822,0.612903,0.787218,0.973601,0.985516,1.18033,1.03953,1.37522,1.17579,1.81674,0.998794,0.812137
-522.357,0.736556,0.0489875,4,15,0,531.27,0.629891,0.414776,0.774842,0.88021,0.873565,0.641346,0.700567,1.63452,1.07289,1.32909,1.03411,1.04937,2.00631,1.58158,1.00749
-522.07,0.741332,0.0489875,5,31,0,530.09,0.713828,0.36758,0.707891,0.506398,0.753633,0.724093,0.771904,1.09105,1.13465,1.95805,0.973556,1.26487,1.32057,1.2925,0.731846
-520.884,0.777392,0.0489875,4,31,0,528.233,0.746876,0.375214,0.534238,0.655713,0.982835,0.639029,0.765914,1.10449,1.02025,1.74429,1.07335,1.3487,1.66088,1.28745,0.760752
-517.617,0.999939,0.0489875,4,31,0,524.187,1.15599,0.57633,0.67598,0.571692,0.6767,0.802986,0.81371,1.12788,0.750259,1.67044,1.3486,1.11684,1.30829,1.25292,0.867959
-521.554,0.982363,0.0489875,4,31,0,526.345,0.793461,0.917959,0.642038,0.448799,0.521665,1.03593,0.827194,1.17731,1.18264,0.863613,1.40295,1.38749,2.13066,1.35796,0.969086
-519.663,0.992952,0.0489875,4,15,0,527.105,0.827544,0.548645,0.606982,0.990537,0.767798,0.631509,1.01203,1.09263,0.726992,1.39754,1.26841,1.73066,1.1553,1.08671,1.39607
-520.414,1,0.0489875,4,15,0,525.322,0.536768,0.458429,0.800032,0.584354,0.596198,0.884603,0.730349,1.27814,0.917991,1.4468,0.957255,1.13093,2.2538,1.19422,1.02361
-519.164,0.974855,0.0489875,5,31,0,526.502,1.01183,0.641523,0.439111,0.930558,0.623478,0.689845,1.15857,0.77056,1.2297,0.97353,1.64046,1.76974,0.935974,1.478,1.38523
-520.155,0.806889,0.0489875,4,15,0,523.816,1.09388,0.581523,0.397796,0.92427,0.608337,0.774024,1.26002,0.755422,1.14278,0.973462,1.74585,1.84491,0.921987,1.55466,1.3247
-520.976,0.866197,0.0489875,5,31,0,529.264,0.476633,0.841115,0.766685,0.620461,0.747865,0.648529,0.729355,1.55025,0.73227,1.81043,1.13805,1.17586,1.94708,1.00756,0.821662
-519.08,0.99437,0.0489875,4,31,0,527.019,1.01727,0.383295,0.500344,0.964913,0.504755,1.06252,0.861438,0.874975,1.18793,0.898353,1.70401,1.65154,1.22459,1.18363,1.21561
-520.178,0.827441,0.0489875,5,31,0,526.72,0.523149,0.95049,0.68652,0.507026,0.841679,0.780767,0.896572,1.02047,0.923879,1.62839,0.892437,1.56729,1.66684,0.978336,0.902343
-516.685,0.716505,0.0489875,4,15,0,530.551,0.64194,0.713495,0.340812,0.852773,0.684513,0.736435,1.0506,0.786329,1.04392,1.50298,1.23041,1.43098,1.27152,1.31899,0.836052
-519.51,0.893268,0.0489875,4,15,0,529.206,0.771769,0.851318,0.312941,0.819003,0.690878,0.736025,1.02168,0.685207,1.02079,1.45011,1.58752,1.21882,1.09697,1.38062,0.886429
-525.174,0.96201,0.0489875,4,15,0,531.295,0.474419,0.561504,0.294649,0.872364,1.19556,0.540132,0.944459,0.653441,1.08883,2.01736,1.07271,1.33263,1.2253,1.34676,0.891361
-519.591,0.99387,0.0489875,4,15,0,533.158,0.495976,0.611543,0.453497,0.45428,1.09707,0.696649,0.835582,1.19862,0.879097,1.2882,1.24023,1.42193,1.67161,1.04267,0.805182
-519.001,0.782013,0.0489875,4,15,0,523.868,0.550908,0.56118,0.506743,0.560294,0.900994,0.645166,0.78866,1.35213,0.937526,1.45718,1.19967,1.47514,1.58949,0.974161,0.932592
-518.531,0.680407,0.0489875,5,31,0,524.312,0.674966,0.529349,0.444011,0.520314,0.585546,0.991072,0.996653,1.06127,0.890086,0.974561,1.83112,1.65641,1.05931,1.21136,0.741549
-519.735,0.876884,0.0489875,4,31,0,526.414,0.74914,0.792367,0.4349,0.656273,0.521235,0.777223,0.871834,1.07573,0.861598,1.74159,1.4253,1.05954,1.45342,1.02227,1.51338
-519.946,0.947147,0.0489875,4,31,0,524.323,0.976018,0.726303,0.469692,0.581049,0.861723,1.13969,0.713002,1.04361,0.792123,1.41734,1.14644,1.8676,1.26531,1.19529,1.01404
-519.641,0.965171,0.0489875,4,31,0,529.132,0.804992,0.881445,0.369241,0.51583,0.81004,1.08163,0.66595,1.07018,0.822901,1.55013,1.31251,1.5264,1.20982,1.16769,0.685137
-517.234,0.957106,0.0489875,4,15,0,525.118,0.659797,0.390163,0.627147,0.601567,0.888465,0.66481,1.08988,0.833926,0.976353,1.3585,1.44123,1.43176,1.18386,1.48014,1.02379
-517.04,0.848064,0.0489875,4,31,0,523.354,1.03107,0.484145,0.522542,0.731966,0.560631,0.95699,0.744907,1.31172,1.16721,1.10631,1.28951,1.21139,1.70639,1.38431,1.08262
-516.707,0.993474,0.0489875,5,31,0,521.722,0.526898,0.631612,0.56318,0.644115,0.66694,0.757582,1.24623,0.807572,0.949799,1.2942,1.21641,2.01065,1.27708,1.21206,1.14916
-517.25,0.940293,0.0489875,5,31,0,521.555,0.79923,0.486846,0.816944,0.707701,0.593166,0.909878,0.696821,1.43968,0.892036,1.14451,1.47412,1.03413,1.65974,1.49242,1.14701
-526.368,0.805624,0.0489875,4,15,0,529.258,1.0003,0.600894,0.695909,0.721843,0.495601,0.993252,0.412663,1.29819,1.36604,1.37496,1.35173,0.953988,1.44615,1.98973,1.24781
-522.427,0.968375,0.0489875,4,31,0,535.545,0.991997,0.488206,0.513502,0.570378,0.767407,0.571178,1.61313,0.79635,0.847047,0.959428,1.54097,2.27248,1.17429,0.922684,1.36337
-518.903,0.804002,0.0489875,4,15,0,529.151,0.560083,0.430349,0.707122,0.541165,0.816734,1.00102,0.736535,1.05986,0.755634,1.78804,1.20142,1.48586,1.26623,1.35762,0.918782
-519.849,0.823252,0.0489875,5,31,0,525.533,0.959774,0.498841,0.680541,0.647815,0.853448,0.626161,0.87812,1.19251,0.80777,1.73042,1.18135,1.89799,1.11509,0.973658,0.937495
-519.233,0.777704,0.0489875,4,15,0,529.324,0.709846,0.431637,0.732126,0.764652,0.720602,0.617325,1.25832,1.08465,0.854325,1.1658,1.28839,2.102,1.41391,0.956048,0.782679
-518.926,0.996487,0.0489875,4,15,0,524.48,0.673754,0.407802,0.690415,0.748204,0.68176,0.650581,1.28508,1.05665,0.890933,1.10967,1.26549,2.16115,1.3477,0.921797,0.801992
-522.32,0.982124,0.0489875,4,15,0,524.655,0.713729,0.380643,0.679748,0.678629,0.507382,0.629313,1.59483,1.01863,0.738168,1.14214,1.15786,2.8383,1.2321,1.06365,0.996901
-521.265,0.970034,0.0489875,5,31,0,527.144,0.753762,0.822432,0.376266,0.685986,0.660815,1.02162,0.557734,1.05007,1.01776,1.5137,1.59416,0.781255,1.6019,1.55959,0.97372
-520.714,0.979002,0.0489875,4,31,0,530.245,0.828051,0.90315,0.629702,0.759828,0.523006,0.9442,0.746944,1.05741,0.891581,1.54688,1.12004,1.92331,1.0336,1.34656,1.61494
-520.398,0.833317,0.0489875,4,31,0,532.558,0.70636,0.905786,0.472954,0.648233,0.465703,1.02913,0.811568,1.08291,1.02632,1.17339,1.03467,1.82205,1.77214,1.27482,0.794877
-518.015,1,0.0489875,4,15,0,524.167,0.707427,0.639904,0.578456,0.907285,0.564932,0.628325,1.02098,0.9333,1.06636,0.974004,1.45709,1.52574,1.24394,1.82696,1.05589
-518.364,0.989836,0.0489875,4,15,0,523.977,0.749993,0.483868,0.567143,0.700109,0.579083,0.908218,1.30644,0.883056,0.956243,1.33639,0.993889,2.04491,1.16581,1.10188,0.892417
-520.925,0.81988,0.0489875,4,15,0,525.781,0.772318,0.558021,0.601537,1.1797,0.471515,0.627637,1.2636,0.896463,1.26379,1.10335,1.28207,1.90916,1.04044,1.54755,1.37039
-518.22,0.994162,0.0489875,4,15,0,525.168,0.724727,0.76168,0.563441,0.953231,0.485977,0.813249,0.89202,0.947966,1.19894,1.12174,1.25671,1.96183,0.936925,1.65927,1.26111
-516.234,0.997842,0.0489875,4,31,0,522.516,0.799428,0.496729,0.502102,0.616329,0.804909,0.674303,1.25258,0.930443,0.776062,1.35929,1.33468,1.62766,1.38695,0.900034,0.928465
-516.373,0.912696,0.0489875,4,15,0,522.81,0.953849,0.553259,0.595198,0.893403,0.526203,0.784699,0.92749,1.19089,0.760518,1.29004,1.34282,1.57724,1.29232,1.38143,0.769822
-520.787,0.778884,0.0489875,4,15,0,523.434,0.878938,0.549524,0.575393,0.514301,0.636077,1.07287,0.730684,0.865149,1.43299,0.869737,1.78544,1.07166,1.39064,1.48568,1.41029
-518.171,0.766284,0.0489875,4,15,0,527.158,0.837804,0.865774,0.68743,0.504478,0.709523,0.832233,1.02549,1.35061,0.676641,1.21272,1.47282,1.60264,1.46596,1.26721,0.871029
-516.419,0.993042,0.0489875,4,15,0,520.906,0.684189,0.652396,0.482408,0.70921,0.705644,1.081,0.825934,0.887554,0.947944,1.46257,1.44914,1.34617,1.52383,0.993289,0.863396
