# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:19:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v22.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 263317418 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v22.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
-3744.18,0.891702,0.0275554,6,63,0,3749.82,0.690617,0.472928,0.506391,0.629779,0.246826,0.565304,0.555213,0.473055,0.691785,0.2025,0.634551,0.472837,0.544785,0.814218,0.817891
-3751.83,0.958838,0.0275554,5,31,0,3762.04,0.648595,0.417726,0.372414,0.672765,0.295743,0.810861,0.34276,0.483361,0.476392,0.388305,0.727849,0.314527,0.611534,0.563654,0.496995
-3754.6,0.866527,0.0275554,5,31,0,3760.26,0.329307,0.823093,0.672241,0.322831,0.50202,0.292084,0.681864,0.537939,0.474242,0.49666,0.330706,0.733242,0.344314,0.593545,1.51754
-3745.16,0.86916,0.0275554,5,31,0,3764.33,0.553905,0.714265,0.402435,0.42683,0.492328,0.391114,0.643261,0.461317,0.445205,0.434291,0.495459,0.58636,0.450702,0.381322,1.10792
-3748.6,0.913438,0.0275554,4,15,0,3750.7,0.43607,0.606572,0.394394,0.434731,0.469326,0.470177,0.695652,0.367232,0.338241,0.520602,0.472226,0.589711,0.472617,0.409167,1.24809
-3745.3,0.776562,0.0275554,5,31,0,3759.1,0.481608,0.51997,0.647839,0.445946,0.3833,0.49883,0.484574,0.641247,0.424471,0.430158,0.459647,0.533467,0.440534,0.546772,0.950442
-3740.59,0.996548,0.0275554,4,31,0,3750.66,0.485626,0.569859,0.573879,0.445286,0.343066,0.447553,0.526768,0.536808,0.46479,0.461907,0.421072,0.614329,0.426358,0.54525,0.8198
-3742.56,0.979127,0.0275554,4,15,0,3745.38,0.567485,0.546803,0.467701,0.39739,0.484992,0.455373,0.650727,0.395786,0.530713,0.342979,0.523284,0.598254,0.448897,0.534556,0.67373
-3745.06,0.591523,0.0275554,5,31,0,3751.61,0.579231,0.566292,0.486659,0.379321,0.369253,0.526027,0.519771,0.474515,0.384447,0.495875,0.476128,0.588932,0.448422,0.425174,0.515597
-3744.69,0.969732,0.0275554,4,31,0,3753.31,0.543525,0.546076,0.439767,0.393051,0.397295,0.558637,0.585926,0.380399,0.452427,0.454554,0.57017,0.522386,0.536032,0.342244,0.779316
-3746.05,0.972063,0.0275554,6,63,0,3754.36,0.560626,0.54215,0.40974,0.610179,0.298276,0.469902,0.442184,0.670465,0.65162,0.292918,0.406869,0.46725,0.691845,0.784443,0.964609
-3739.39,0.994494,0.0275554,5,31,0,3749.79,0.610955,0.506955,0.526947,0.442131,0.420455,0.495962,0.470638,0.510404,0.504185,0.382238,0.49343,0.551569,0.417805,0.668793,0.798619
-3740.08,0.530637,0.0275554,4,31,0,3750.52,0.414802,0.61998,0.640634,0.467883,0.317619,0.423488,0.610761,0.509732,0.5746,0.293929,0.508952,0.564072,0.495913,0.698134,1.37472
-3742.81,0.856227,0.0275554,5,31,0,3748.95,0.516777,0.447426,0.392102,0.713343,0.405321,0.370977,0.525071,0.46629,0.63491,0.492054,0.343969,0.448272,0.526263,0.709023,1.07507
-3739.36,0.9311,0.0275554,5,31,0,3751.59,0.566488,0.498815,0.616834,0.469253,0.270222,0.588169,0.457408,0.578519,0.569599,0.272966,0.619287,0.442646,0.530617,0.690385,0.777631
-3742.83,0.922185,0.0275554,6,63,0,3749.55,0.608601,0.481609,0.452094,0.552503,0.378877,0.520157,0.40245,0.493555,0.463946,0.514487,0.538553,0.430416,0.401717,0.51014,1.67691
-3744.03,0.995379,0.0275554,6,63,0,3751.51,0.73337,0.38449,0.554006,0.40248,0.450793,0.531386,0.41948,0.523444,0.471549,0.352553,0.764627,0.399096,0.501227,0.469341,0.549073
-3740.06,0.740009,0.0275554,5,31,0,3748.03,0.43632,0.532281,0.554083,0.515936,0.364501,0.377834,0.630685,0.614634,0.470615,0.336331,0.414023,0.604074,0.64722,0.529062,1.08523
-3738.34,0.895393,0.0275554,4,31,0,3748.13,0.48683,0.54589,0.519208,0.503423,0.384299,0.395412,0.516685,0.552945,0.491858,0.363342,0.442674,0.549343,0.576454,0.477651,1.14361
-3739.38,0.904279,0.0275554,4,31,0,3746.16,0.528802,0.507581,0.574684,0.540452,0.297077,0.506001,0.503478,0.531177,0.499798,0.389454,0.497603,0.4229,0.628936,0.600673,0.816515
-3741.74,0.950952,0.0275554,5,31,0,3745.97,0.473889,0.493317,0.523712,0.529969,0.347481,0.412864,0.589973,0.591528,0.5469,0.285172,0.452014,0.563644,0.588155,0.590673,0.564843
-3743.23,0.901998,0.0275554,5,31,0,3753.85,0.754004,0.48176,0.654556,0.415963,0.274617,0.68054,0.403357,0.712882,0.418356,0.295668,0.747002,0.410218,0.665269,0.531247,0.840668
-3746.16,0.998829,0.0275554,5,31,0,3752.58,0.395142,0.42908,0.357023,0.661953,0.547804,0.406543,0.472542,0.343462,0.601809,0.703162,0.370169,0.475403,0.328578,0.652933,0.985906
-3746.99,0.906078,0.0275554,4,15,0,3759.35,0.43948,0.489196,0.403764,0.489524,0.616794,0.357994,0.505966,0.396916,0.572455,0.442757,0.412282,0.556973,0.407283,0.814305,0.680327
-3742.75,0.998111,0.0275554,5,31,0,3752.65,0.51953,0.618714,0.368348,0.595764,0.313012,0.54013,0.573139,0.455438,0.45447,0.379792,0.468391,0.623994,0.518839,0.47516,0.542255
-3743.7,0.845304,0.0275554,5,31,0,3750.61,0.458934,0.523254,0.512231,0.598687,0.304948,0.421796,0.5292,0.564624,0.563736,0.364678,0.488182,0.524554,0.422798,0.555404,0.62957
-3739.31,0.98986,0.0275554,4,15,0,3748.35,0.472525,0.573725,0.441574,0.571826,0.401053,0.405901,0.495797,0.453611,0.659014,0.406125,0.393037,0.515093,0.520659,0.619042,0.646379
-3741.44,0.66546,0.0275554,5,31,0,3749.4,0.65711,0.448165,0.533415,0.44372,0.393579,0.606957,0.39966,0.471984,0.464006,0.395587,0.545489,0.527073,0.437266,0.574574,0.870548
-3740.73,0.918999,0.0275554,5,31,0,3748.44,0.406378,0.531015,0.517721,0.673465,0.323405,0.407863,0.422667,0.608814,0.689011,0.302522,0.474335,0.442326,0.649553,0.596784,1.09937
-3743.36,0.697667,0.0275554,5,31,0,3747.65,0.535046,0.551826,0.446484,0.711565,0.271105,0.423397,0.59431,0.430292,0.686833,0.327419,0.370574,0.568721,0.450349,0.870414,1.03826
-3744.01,0.992088,0.0275554,5,63,0,3748.52,0.574884,0.555502,0.55339,0.3451,0.397275,0.579372,0.432223,0.563666,0.368617,0.427714,0.648622,0.349538,0.655677,0.363936,1.14316
-3739.01,0.856483,0.0275554,5,31,0,3748.84,0.6555,0.506177,0.504866,0.478967,0.35497,0.441385,0.546603,0.494354,0.501106,0.372205,0.499019,0.563779,0.440807,0.569806,0.724859
-3741.45,0.641408,0.0275554,5,31,0,3749.36,0.532066,0.602762,0.451127,0.495255,0.384153,0.4909,0.404392,0.581441,0.516223,0.347242,0.501024,0.483629,0.579669,0.494975,0.707443
-3741.59,0.916275,0.0275554,5,31,0,3748.86,0.546846,0.660031,0.450398,0.471739,0.306638,0.482156,0.577802,0.573462,0.503585,0.283131,0.40682,0.699772,0.544415,0.587477,1.20726
-3740.77,0.788281,0.0275554,4,31,0,3747.16,0.572795,0.479902,0.606518,0.383082,0.366714,0.552369,0.519769,0.46466,0.414906,0.402091,0.67964,0.430594,0.536202,0.457314,1.20077
-3742.37,0.955472,0.0275554,4,31,0,3746.53,0.56899,0.493901,0.550414,0.398925,0.44902,0.52759,0.368555,0.655122,0.472162,0.355361,0.467806,0.473267,0.637192,0.550182,1.33336
-3742.73,0.998836,0.0275554,4,31,0,3750.04,0.482892,0.620437,0.507394,0.533385,0.27637,0.516818,0.621491,0.426798,0.520433,0.306454,0.704832,0.489635,0.514564,0.512972,1.29542
-3739.28,0.966519,0.0275554,5,47,0,3748.35,0.676832,0.558668,0.370103,0.498529,0.410072,0.547759,0.484122,0.480032,0.495324,0.354298,0.618261,0.464077,0.495316,0.57795,0.893762
-3739.3,0.586482,0.0275554,4,31,0,3752.52,0.58781,0.589568,0.353168,0.501353,0.401053,0.542983,0.540602,0.426685,0.483507,0.341636,0.602998,0.566371,0.41767,0.601458,0.816299
-3739.14,0.992948,0.0275554,5,63,0,3744.55,0.544744,0.754512,0.373294,0.577065,0.31079,0.475891,0.646615,0.415367,0.575428,0.316363,0.508688,0.657431,0.417312,0.575998,0.979986
-3740.2,0.963831,0.0275554,5,31,0,3745.32,0.705044,0.414458,0.395499,0.555082,0.408064,0.574437,0.487417,0.339493,0.624636,0.403802,0.549195,0.538397,0.328555,0.679356,1.11546
-3742.59,0.940523,0.0275554,5,31,0,3752.72,0.42083,0.66062,0.359836,0.554015,0.41753,0.450271,0.527104,0.402065,0.612414,0.38637,0.514422,0.466844,0.466436,0.691522,1.98667
-3739.58,0.888477,0.0275554,5,31,0,3751.83,0.538953,0.37265,0.5531,0.555083,0.441809,0.397003,0.435701,0.552642,0.564129,0.451512,0.376202,0.424488,0.552421,0.698157,1.17304
-3740.84,0.890656,0.0275554,5,31,0,3749.5,0.431582,0.59015,0.52156,0.677706,0.256541,0.408332,0.564021,0.563047,0.631187,0.271503,0.460092,0.496331,0.607414,0.675998,0.698022
-3746.28,0.899075,0.0275554,5,31,0,3755.6,0.875638,0.469962,0.469567,0.392769,0.345545,0.867446,0.389025,0.501135,0.382069,0.387404,0.894133,0.42585,0.392291,0.504944,1.72859
-3744.48,0.772093,0.0275554,5,31,0,3755.59,0.431349,0.739439,0.390409,0.643664,0.320079,0.389163,0.572015,0.565474,0.566869,0.369481,0.315086,0.576414,0.532843,0.719458,0.858434
-3744.95,0.962771,0.0275554,5,31,0,3751.45,0.399168,0.705982,0.395289,0.73443,0.283778,0.373046,0.581658,0.516679,0.627379,0.346944,0.342963,0.571873,0.639932,0.675614,0.711187
-3742.59,0.973104,0.0275554,5,31,0,3750.22,0.416269,0.508021,0.70727,0.377505,0.426148,0.477229,0.515132,0.556872,0.435354,0.410038,0.429451,0.606041,0.455887,0.556447,1.25503
-3741.32,0.937599,0.0275554,4,15,0,3751.82,0.446245,0.480272,0.629377,0.359815,0.449324,0.445931,0.47957,0.533739,0.506729,0.415606,0.422045,0.613164,0.490577,0.546339,1.25634
-3744.33,0.96818,0.0275554,5,31,0,3752.07,0.791568,0.5084,0.48055,0.72607,0.204369,0.593818,0.515047,0.528715,0.593481,0.293873,0.56705,0.41615,0.655314,0.550703,1.04427
-3739.58,0.915442,0.0275554,4,15,0,3748.26,0.709832,0.473959,0.570981,0.479455,0.257465,0.626313,0.479082,0.593593,0.529161,0.247434,0.603936,0.531511,0.59037,0.644574,1.04761
-3741.93,0.788931,0.0275554,5,63,0,3750.76,0.471497,0.358513,0.505915,0.557783,0.438597,0.552867,0.337922,0.502722,0.567582,0.404575,0.529648,0.391004,0.572601,0.616131,0.993113
-3744.63,0.787852,0.0275554,5,31,0,3750.48,0.569852,0.368351,0.526539,0.625444,0.325168,0.50761,0.389717,0.570345,0.596726,0.365377,0.498364,0.336255,0.697925,0.814577,1.14074
-3746.2,0.791504,0.0275554,5,31,0,3753.24,0.58008,0.695786,0.671292,0.267607,0.3867,0.495991,0.758951,0.437023,0.414027,0.376023,0.460703,0.769345,0.386598,0.570869,0.883247
-3740.45,0.861318,0.0275554,5,31,0,3752.52,0.452437,0.526008,0.405522,0.506874,0.474458,0.407595,0.513742,0.50514,0.478179,0.431714,0.46474,0.540553,0.543742,0.445697,0.636037
-3741.23,0.931876,0.0275554,6,63,0,3746.96,0.468532,0.488285,0.567355,0.558483,0.303929,0.478878,0.462091,0.643295,0.528193,0.258641,0.647484,0.470178,0.560373,0.595575,0.686976
-3741.25,0.900917,0.0275554,5,31,0,3747.75,0.387471,0.55733,0.394017,0.505877,0.530827,0.433521,0.486338,0.417284,0.49339,0.514036,0.491385,0.50883,0.422917,0.457044,1.4553
-3740.06,0.838029,0.0275554,4,15,0,3745.21,0.498564,0.575005,0.433894,0.524652,0.400441,0.411515,0.585002,0.487332,0.560134,0.423697,0.382541,0.477747,0.493846,0.626397,1.0316
-3745.18,0.989903,0.0275554,5,31,0,3749.49,0.487493,0.600287,0.552001,0.614163,0.250709,0.408597,0.661943,0.611535,0.60087,0.240375,0.456644,0.567857,0.493376,0.756074,1.59818
-3751.13,0.850572,0.0275554,4,15,0,3758.22,0.428047,0.547964,0.598981,0.675743,0.239479,0.452413,0.644826,0.44964,0.567061,0.24003,0.614622,0.663928,0.432573,0.513835,1.70505
-3744.62,0.994949,0.0275554,5,31,0,3759.62,0.887577,0.617642,0.334084,0.516109,0.304349,0.626211,0.531096,0.483706,0.523164,0.318175,0.564975,0.452289,0.636219,0.562196,1.28026
-3744.33,0.78045,0.0275554,4,31,0,3752.48,0.56251,0.492413,0.430131,0.638591,0.281607,0.597979,0.459193,0.395723,0.533347,0.429857,0.609031,0.445181,0.417786,0.54191,1.42451
-3739.87,0.990016,0.0275554,4,15,0,3749.33,0.555724,0.480167,0.459324,0.546011,0.356599,0.599617,0.497063,0.415372,0.561882,0.370274,0.578629,0.429107,0.502399,0.590315,1.34927
-3740.73,0.976665,0.0275554,5,47,0,3744.87,0.565208,0.491836,0.537697,0.411956,0.355063,0.54986,0.489903,0.568355,0.491584,0.364871,0.431822,0.597745,0.625525,0.522894,0.996166
-3743.02,1,0.0275554,4,31,0,3750.26,0.499974,0.492654,0.703411,0.514408,0.303579,0.374274,0.466118,0.638618,0.636496,0.38993,0.358795,0.432354,0.663788,0.70106,0.895622
-3746.09,0.893687,0.0275554,5,31,0,3753.63,0.613027,0.425613,0.374132,0.47327,0.402579,0.725879,0.438066,0.408543,0.424959,0.456211,0.764251,0.434224,0.373762,0.474856,1.87147
-3740.06,0.949859,0.0275554,5,63,0,3750.02,0.564977,0.500746,0.601225,0.51078,0.298047,0.417921,0.641853,0.552098,0.59702,0.278288,0.415047,0.55706,0.585941,0.652853,0.908673
-3740.21,0.987465,0.0275554,5,31,0,3746.85,0.650367,0.395643,0.441739,0.481546,0.518878,0.504988,0.353819,0.500208,0.484017,0.520041,0.540752,0.364366,0.510494,0.512643,1.23767
-3741.05,0.912229,0.0275554,5,31,0,3748.9,0.444476,0.691427,0.539523,0.405563,0.373619,0.473751,0.543415,0.568683,0.490989,0.352895,0.492381,0.527187,0.55237,0.442965,0.60638
-3739.38,0.922419,0.0275554,5,31,0,3744.5,0.745297,0.417501,0.537814,0.431245,0.359891,0.585332,0.441736,0.514187,0.487175,0.36312,0.554801,0.512084,0.477471,0.457343,1.42464
-3740.97,0.920901,0.0275554,4,15,0,3749.58,0.707245,0.422367,0.560621,0.432481,0.331764,0.5834,0.46686,0.539593,0.46708,0.418349,0.559139,0.475545,0.476089,0.483515,1.58786
-3742.66,0.891778,0.0275554,5,31,0,3749.85,0.652949,0.430531,0.355583,0.520928,0.467988,0.574811,0.426744,0.414045,0.524582,0.410237,0.668927,0.336459,0.431745,0.623698,0.810692
-3741.69,0.921028,0.0275554,5,63,0,3751.71,0.617376,0.464683,0.655914,0.312772,0.420036,0.481784,0.578323,0.652708,0.329788,0.411533,0.500949,0.574775,0.561021,0.367831,0.902915
-3744.85,0.927326,0.0275554,4,15,0,3746.86,0.596454,0.554072,0.706741,0.287477,0.398769,0.537305,0.549159,0.581743,0.328288,0.407621,0.494082,0.677047,0.663866,0.317751,0.934461
-3743.58,0.805003,0.0275554,5,31,0,3752.61,0.39472,0.572805,0.732475,0.333268,0.4985,0.361017,0.527104,0.657632,0.376638,0.413228,0.509522,0.483314,0.549968,0.514936,0.890876
-3743.51,0.863881,0.0275554,5,31,0,3750.1,0.397232,0.565796,0.727292,0.33047,0.478399,0.365406,0.55741,0.672496,0.371677,0.427216,0.516282,0.494537,0.559239,0.48923,0.878452
-3745.43,0.761151,0.0275554,5,31,0,3753.06,0.824375,0.405326,0.329049,0.497468,0.446214,0.588943,0.486608,0.370091,0.42501,0.5823,0.509635,0.464082,0.474718,0.455072,0.886542
-3739.86,0.999409,0.0275554,5,31,0,3751.6,0.454333,0.59478,0.590119,0.409543,0.423359,0.348188,0.651351,0.563597,0.488824,0.37456,0.392833,0.564723,0.540458,0.584166,1.41914
-3742.29,0.898335,0.0275554,5,31,0,3746.15,0.411986,0.782719,0.444411,0.485408,0.295529,0.471263,0.628915,0.502693,0.517235,0.334193,0.47503,0.62565,0.477345,0.476704,1.47388
-3743.72,0.800707,0.0275554,4,15,0,3750.78,0.466073,0.698751,0.401861,0.480512,0.437389,0.338659,0.679246,0.449624,0.497609,0.406986,0.357172,0.57347,0.570893,0.598702,1.20422
-3744.78,0.893851,0.0275554,6,63,0,3752.2,0.553684,0.424347,0.413986,0.729957,0.315251,0.577185,0.453998,0.449696,0.662515,0.308829,0.56689,0.538732,0.365138,0.923941,1.07403
-3743.05,0.986169,0.0275554,5,63,0,3751.53,0.694383,0.516972,0.429329,0.582415,0.264375,0.62292,0.568356,0.478931,0.55524,0.256974,0.635125,0.45057,0.679327,0.605704,0.788076
-3742.86,0.986117,0.0275554,5,31,0,3751.77,0.428188,0.613986,0.562882,0.516208,0.350243,0.351,0.568462,0.558749,0.60526,0.418768,0.294509,0.584813,0.463326,0.840223,1.26446
-3744.5,0.720074,0.0275554,5,31,0,3751.78,0.601588,0.662343,0.409659,0.488921,0.379517,0.483697,0.710182,0.353885,0.496302,0.378316,0.631456,0.531689,0.479856,0.431391,1.32871
-3743.42,0.802449,0.0275554,4,31,0,3752.3,0.65905,0.549267,0.377077,0.492042,0.360097,0.594094,0.55205,0.382088,0.456093,0.352619,0.60529,0.68309,0.378371,0.560257,1.70609
-3744.08,1,0.0275554,5,31,0,3748.91,0.739152,0.672919,0.364667,0.63415,0.240867,0.637446,0.559024,0.368422,0.663032,0.264151,0.650619,0.495173,0.462706,0.674085,1.34583
-3744.87,0.779265,0.0275554,5,31,0,3753.7,0.701482,0.477321,0.679513,0.301803,0.342072,0.654031,0.43684,0.587392,0.378894,0.358176,0.579963,0.527964,0.51554,0.399023,0.888375
-3744.18,0.990554,0.0275554,5,31,0,3749.94,0.436292,0.64051,0.39677,0.685999,0.315073,0.52945,0.483856,0.447528,0.732163,0.320925,0.511425,0.447219,0.51985,0.799175,0.869326
-3742.8,0.629304,0.0275554,5,31,0,3758.14,0.521833,0.435392,0.752635,0.472299,0.316098,0.40435,0.491721,0.830652,0.455703,0.283749,0.466846,0.537338,0.799446,0.552388,0.796803
-3741.65,0.964467,0.0275554,5,31,0,3747.26,0.402396,0.663855,0.696467,0.448943,0.328075,0.423693,0.542517,0.552669,0.58195,0.351515,0.386838,0.561944,0.56221,0.614477,0.779585
-3742.48,0.957942,0.0275554,6,63,0,3748.62,0.469887,0.538681,0.456117,0.536165,0.435346,0.363417,0.572682,0.515751,0.536663,0.358328,0.476417,0.510072,0.448993,0.579026,0.543562
-3741,0.997499,0.0275554,4,31,0,3747.92,0.483217,0.568358,0.560374,0.403738,0.456552,0.408447,0.59476,0.474859,0.481272,0.346903,0.541505,0.503414,0.550011,0.527135,0.662473
-3740.9,0.954817,0.0275554,6,63,0,3747.21,0.67339,0.47319,0.49635,0.386584,0.435264,0.542554,0.46246,0.564181,0.331786,0.565193,0.464434,0.475106,0.555147,0.400782,1.18411
-3743.49,0.862511,0.0275554,5,31,0,3749.66,0.411665,0.77456,0.526683,0.474194,0.280836,0.450847,0.628496,0.582448,0.540919,0.263649,0.54551,0.536668,0.487714,0.831126,0.926706
-3744.3,0.962697,0.0275554,4,31,0,3753.03,0.344586,0.749361,0.565293,0.435476,0.330748,0.476554,0.54816,0.474163,0.626904,0.288812,0.510144,0.501818,0.527874,0.691058,0.841765
-3743.18,0.852215,0.0275554,4,15,0,3752.73,0.388193,0.786838,0.487699,0.59597,0.263389,0.364586,0.701951,0.545387,0.534873,0.311912,0.475107,0.522431,0.619848,0.544118,0.960085
-3740.92,0.998452,0.0275554,5,31,0,3747.57,0.643566,0.423003,0.546297,0.541129,0.339995,0.482929,0.603141,0.444425,0.512983,0.380191,0.45646,0.622074,0.406822,0.611658,1.25494
-3738.73,0.999777,0.0275554,5,31,0,3744.31,0.580011,0.42042,0.57524,0.528092,0.322781,0.494148,0.447535,0.566421,0.537318,0.359232,0.449865,0.522333,0.621012,0.478139,0.754202
-3738.69,0.870044,0.0275554,6,63,0,3741.89,0.561998,0.441705,0.610148,0.53052,0.302936,0.554089,0.454715,0.558716,0.539135,0.348807,0.450459,0.501189,0.598934,0.50036,0.785004
-3738.27,0.980917,0.0275554,5,31,0,3742.1,0.555686,0.544637,0.538192,0.39858,0.370672,0.551181,0.481333,0.464169,0.508257,0.378813,0.566849,0.487004,0.509698,0.50104,0.7098
-3741.9,0.933647,0.0275554,5,31,0,3747.93,0.559177,0.671402,0.504956,0.403706,0.336481,0.415716,0.678803,0.667028,0.348528,0.373844,0.401712,0.667441,0.656001,0.392838,1.16278
-3740.04,0.775921,0.0275554,5,31,0,3748.07,0.514146,0.538331,0.521346,0.454022,0.386733,0.437461,0.508397,0.52612,0.587674,0.314903,0.545745,0.556933,0.406123,0.654902,1.31238
-3745.45,0.665428,0.0275554,4,15,0,3748.44,0.521802,0.500457,0.556167,0.40371,0.444333,0.439232,0.487221,0.485004,0.555805,0.279269,0.532956,0.610177,0.445457,0.624579,1.28503
-3744.63,0.912975,0.0275554,4,31,0,3751.6,0.562613,0.465181,0.556501,0.407441,0.40677,0.452198,0.584054,0.522233,0.577153,0.298618,0.547796,0.586693,0.398569,0.659079,1.2604
-3744.89,0.997487,0.0275554,4,15,0,3754.24,0.53271,0.4673,0.551859,0.417964,0.415298,0.449161,0.530842,0.511506,0.492236,0.283981,0.593867,0.636145,0.371722,0.709947,1.33085
